ID,degree,closeness,eigenvector,betweenness
C00460550,0.013019218846869187,0.12244413879214426,0.018617818387114213,0.0010160359310945732
C00462556,0.0018598884066955983,0.10406984603480182,0.0057957683928155194,5.712203385436708e-06
C00420745,0.0006199628022318661,0.1031648908518905,0.0018032130054807189,0.0
C00570457,0.030998140111593304,0.13346361934234127,0.05532931184324706,0.005282912740713368
C00365015,0.0012399256044637321,0.09556701626671099,0.002704109869692436,1.5772510961261175e-06
C00154625,0.02479851208927464,0.1167630750590817,0.08405638265904111,0.0015758751852818372
C00306829,0.0037197768133911966,0.10760963671625767,0.011909884930420035,0.00011093316840344339
C00239038,0.0,0.0,4.300839567535762e-08,0.0
C00304709,0.008059516429014259,0.11147347266546558,0.029026366241298864,5.3837525431380635e-05
C00051227,0.0006199628022318661,0.10609739653244567,0.0015867947584423201,0.0
C00393652,0.0,0.0,4.300839567535762e-08,0.0
C00310532,0.009919404835709857,0.1171749377577028,0.014808736815730491,0.0008485711556398413
C00241349,0.008679479231246125,0.11474644163837218,0.01980958103127837,0.0007263690688798377
C00502294,0.02355858648481091,0.13330294885356636,0.08661413495825031,0.0022646709298214745
C00492454,0.015499070055796652,0.12163711041489836,0.023333731981312857,0.0010109260379767946
C00327023,0.016738995660260384,0.11415496513508158,0.07341868607269815,0.00018147707810118983
C00419978,0.027278363298202105,0.12101673899566026,0.08539888973004739,0.0009613431998179912
C00512129,0.053936763794172345,0.14081854537646776,0.14864841267888992,0.008216099139066053
C00495952,0.0328580285182889,0.1361438313701178,0.10497833283606696,0.002560976753572665
C00503110,0.038437693738375696,0.13687307315331168,0.12485913577058372,0.0032025112145079885
C00375618,0.03037817730936144,0.12436950525761417,0.09793080508712011,0.0012198212688816934
C00502575,0.04215747055176689,0.13899202867911606,0.14475838930684518,0.0035627769746181216
C00523258,0.03161810291382517,0.12132613168118606,0.1024782117870627,0.0012149160628987287
C00498568,0.03037817730936144,0.136255516219478,0.09348468315899303,0.003507382048746778
C00494203,0.02789832610043397,0.1359210100421798,0.09960757340931531,0.0025533214805678515
C00493825,0.024178549287042776,0.12262493486271223,0.09639579243707096,0.00032178723336971594
C00318196,0.021078735275883446,0.11923580349715987,0.06674180467768158,0.00107594338288722
C00513077,0.04215747055176689,0.13664786036326096,0.13190451309974677,0.002972865908714576
