ID,degree,closeness,eigenvector,betweenness
C00302422,0.10724043715846994,0.17978219901055062,0.17848089322561508,0.028774293714094273
C00251348,0.012295081967213115,0.14006929946810398,0.022892208985390232,7.92305603255958e-05
C00416156,0.03483606557377049,0.1497310139204659,0.08718362468154003,0.0006557555315665715
C00411306,0.022540983606557378,0.16209521064483465,0.060406517121656435,0.0014019884168514365
C00434571,0.01639344262295082,0.14450967881017135,0.034622341336157894,0.00020314626534250315
C00415588,0.015027322404371584,0.14420491323095833,0.05069926246777282,7.22152761611863e-05
C00413179,0.008879781420765027,0.14568997803340786,0.02300196435725241,0.0007525263716167245
C00313684,0.03551912568306011,0.15336933762320615,0.0851841125287716,0.0021128576321063335
C00433391,0.00546448087431694,0.1378108760974392,0.015873407770072307,9.788843187026958e-06
C00220186,0.00273224043715847,0.12604085349986988,0.000750010260650527,0.0007438077354728996
C00386110,0.011612021857923498,0.14896985408209024,0.008521094657331073,0.0016961349779050282
C00371880,0.030054644808743168,0.15348409208457783,0.017491444624318894,0.006881451646579415
C00119040,0.0034153005464480873,0.1635165317425574,0.0014666785962708143,0.019076634479067402
C00367680,0.004098360655737705,0.11645273293842648,0.0021698040336300337,0.00011086658826470913
C00346296,0.0273224043715847,0.1484846102577186,0.05982394453236105,0.0007135978189311005
C00415885,0.001366120218579235,0.11651888047204673,0.0018686271460653374,0.0
C00434563,0.023224043715846996,0.14773603822184966,0.06518862179370405,0.0008762970874920679
C00311852,0.009562841530054645,0.1284882487134596,0.004570464986126563,0.0007815409240774866
C00432351,0.0273224043715847,0.1560528635002193,0.011256459201328282,0.009086357655976872
C00280206,0.0006830601092896175,0.10341895088028145,0.00015255320897717724,0.0
C00327742,0.02117486338797814,0.14265054872812116,0.04244661052943175,0.00019048635398610328
C00328245,0.01980874316939891,0.14220553835080643,0.029521068971329487,0.0008718217439766583
C00254185,0.015710382513661202,0.14994991891157766,0.03370111569177249,0.0008148651565354497
C00165852,0.0,0.0,1.030672165026615e-11,0.0
C00112250,0.004098360655737705,0.1290947067785011,0.00709643843074501,2.7403260756176957e-05
C00382457,0.0034153005464480873,0.12966592229522014,0.0017357055826977314,0.0021810244949518045
C00270140,0.001366120218579235,0.11992486937798202,0.002834470021605057,0.0
C00215830,0.0006830601092896175,0.10418054295126371,3.9981535730784606e-05,0.0
C00299404,0.004098360655737705,0.12893242556319184,0.0024841044080316827,1.2626295483782071e-05
C00308387,0.00273224043715847,0.13324552716533827,0.004781010768145254,0.000602383067261844
C00310607,0.015027322404371584,0.14725878612421986,0.0370628082493819,0.0001993257470866954
C00433888,0.0034153005464480873,0.12405895922046462,0.003751011724802894,3.510076428096715e-05
C00238907,0.001366120218579235,0.11197133682916935,0.00029409928242090115,5.701406317703571e-06
C00165241,0.028688524590163935,0.15245744263919603,0.06698029732746645,0.0007044349495036611
C00037606,0.00273224043715847,0.12228404713623742,0.005147031096325669,5.231396323008075e-06
C00412478,0.02459016393442623,0.14741752718004905,0.06288610706192464,0.00048711890454458223
C00257402,0.02390710382513661,0.13689121726462347,0.007871609212926846,0.003712048111494748
C00369033,0.00546448087431694,0.14359922231084232,0.0015367726107102743,0.0011061052980211887
C00242768,0.00546448087431694,0.11638666046583732,0.0023346570162498755,7.90487044542092e-05
C00330811,0.01639344262295082,0.1371658235179126,0.009785380882026127,0.0006059350705386953
C00392688,0.008879781420765027,0.1331158267819846,0.006260606582832633,7.510529319654366e-05
C00336065,0.001366120218579235,0.1133949635550239,0.0006722304311159688,2.377976937911513e-06
C00304758,0.00819672131147541,0.11765499803328835,0.004359760944396935,3.9170007271178464e-05
C00437756,0.01639344262295082,0.1356241250056451,0.010737094458376483,0.0005309239358155121
C00325738,0.03346994535519126,0.15464115271092216,0.0800299208375794,0.0018713986295788407
C00438853,0.004098360655737705,0.1396877692005708,0.017290639147755454,1.0807000335082457e-06
C00417550,0.028005464480874317,0.14913230757618193,0.07221833922896373,0.0004795457608061641
C00384958,0.00273224043715847,0.12368494969613401,0.0016166174640745148,1.0102223628123106e-06
C00370783,0.040983606557377046,0.14166539300486067,0.02142154997444497,0.003229227989276302
C00386847,0.015027322404371584,0.1323428961748634,0.011149424566927173,0.0001684619320116558
C00405696,0.030737704918032786,0.13926102448814545,0.018111681489116443,0.00228260363594126
C00366195,0.025273224043715847,0.1564694806033854,0.014605250258271642,0.00791375202210048
C00388173,0.01639344262295082,0.13540032281916717,0.012212502518069976,0.00017123727128086323
C00215699,0.01980874316939891,0.13657222974103744,0.012633103915039112,0.0006874959795932222
C00302570,0.0006830601092896175,0.11645273293842648,4.538687528682339e-05,0.0
C00371021,0.025273224043715847,0.15563845908273008,0.014761252034472667,0.006043964826062759
C00197285,0.01980874316939891,0.14715314854450376,0.03554266569896188,0.0002898092080593772
C00346080,0.0034153005464480873,0.14021291119004667,0.010449407956326045,4.793746923017856e-06
C00081356,0.00819672131147541,0.14445879512044948,0.016519442493147858,0.00022924015133811096
C00222455,0.0,0.0,1.030672165026615e-11,0.0
C00435370,0.012978142076502733,0.14040485220468052,0.023262263694239657,0.0008011579154660456
C00255471,0.0020491803278688526,0.11280257853782692,0.0009178511927969461,4.066885995188003e-06
C00331389,0.036202185792349725,0.1458453530544175,0.08063172356383577,0.0003923894652836813
C00265322,0.00546448087431694,0.1348661992577503,0.01127281982330115,0.0007280139563224471
C00266619,0.0047814207650273225,0.13711997932556033,0.014930900167806686,1.6776490262396716e-06
C00165449,0.0,0.0,1.030672165026615e-11,0.0
C00432278,0.006147540983606557,0.12705573804338077,0.007134987558914283,0.00010240882026590752
C00367631,0.01707650273224044,0.1460010598370379,0.046388564115725006,0.00017528631116953922
C00395517,0.0,0.0,1.030672165026615e-11,0.0
C00313510,0.001366120218579235,0.11929717305672478,0.0025908316238461267,0.0
C00333740,0.0047814207650273225,0.13657222974103744,0.011305823636327653,6.827826787410845e-05
C00386755,0.031420765027322405,0.14059731944553683,0.01608213519903057,0.0010783799180672461
C00372201,0.009562841530054645,0.1304907691291592,0.006821318069251569,0.00014015585137870727
C00421503,0.0,0.0,1.030672165026615e-11,0.0
C00145607,0.001366120218579235,0.10516866909563612,0.00027563537806758346,3.6313668755428894e-07
C00434084,0.009562841530054645,0.13024221528319888,0.006954757112499791,0.0006723768369014399
C00260547,0.028005464480874317,0.13670875646187153,0.012819410287240375,0.0018027291653616847
C00005041,0.0034153005464480873,0.11187973224490769,0.0007975854384646919,0.0007361298526387567
C00434480,0.006147540983606557,0.12832748768910746,0.004312004028159912,5.440968285601522e-05
C00309419,0.0006830601092896175,0.09238076517497783,2.608600329517413e-05,0.0
C00254938,0.001366120218579235,0.09610282926729363,6.463217343533441e-05,0.0007227457615723362
C00350520,0.036885245901639344,0.1398782741705,0.020261678178452928,0.0011939615667287218
C00265850,0.028005464480874317,0.13684555641830437,0.016362797763036837,0.000951118295505507
C00370031,0.006830601092896175,0.14924080689053346,0.0014821020074305819,0.0037408202260058787
C00310532,0.036202185792349725,0.14240297748770445,0.01875339409877467,0.0016512751193594282
C00385302,0.001366120218579235,0.1299122793356797,0.002915323531976879,1.421420748426788e-06
C00439067,0.029371584699453553,0.16630035595544243,0.07990713333766096,0.0027867218611517873
C00401190,0.009562841530054645,0.1521182714653602,0.021518989896140858,0.00012333673513779123
C00430314,0.0,0.0,1.030672165026615e-11,0.0
C00240986,0.0034153005464480873,0.13907219598036494,0.0094565093283578,5.292232334180626e-06
C00264028,0.03278688524590164,0.14354897765642985,0.02082477259953085,0.0019967915671735793
C00283606,0.028688524590163935,0.13878991141477554,0.015943457434688505,0.0023022188635556935
C00166017,0.00819672131147541,0.13359263371607832,0.00403398157213124,0.0005111312943029764
C00333427,0.03278688524590164,0.13926102448814545,0.01807667714141762,0.0015667658016791416
C00287904,0.0034153005464480873,0.1388838788564917,0.011025535824720581,1.6843073118104912e-06
C00254441,0.010245901639344262,0.14486687081288013,0.023552593757019447,4.761898763336201e-05
C00379735,0.006147540983606557,0.1295430938244637,0.0025156660633379943,0.0002973936181297157
C00365692,0.0020491803278688526,0.12619593298741202,0.0009651146850416852,2.0656101705697087e-05
C00090357,0.006830601092896175,0.1346890932836758,0.0025256872372649395,0.0003193665861322676
C00364331,0.006830601092896175,0.14176329583347497,0.017670131175363778,1.012036488859408e-05
C00414078,0.017759562841530054,0.15105411566350385,0.01119821280465269,0.003471817378515196
C00122176,0.015027322404371584,0.13359263371607832,0.0013369902824050615,0.002659568327699641
C00193342,0.006147540983606557,0.14631347294653227,0.000510386434041592,0.002496152237086438
C00314575,0.0034153005464480873,0.13748759321115164,0.00018618080541139752,0.0009382560905610126
C00370650,0.060792349726775954,0.14011713734360537,0.026730731641280515,0.006012525554820083
C00368951,0.01912568306010929,0.1379498917760849,0.012480684518229122,0.0004976213906308171
C00208090,0.001366120218579235,0.11172739056156768,0.0011566945016820286,5.489452459273358e-07
C00440487,0.001366120218579235,0.10748309618603,0.00029662685130480424,2.5632807808630912e-06
C00441014,0.011612021857923498,0.1327711903372416,0.007930314516383917,0.0008298850610627858
C00200865,0.012978142076502733,0.13208724344561382,0.007493149836374104,8.99374148533265e-05
C00151456,0.0034153005464480873,0.14304845820853437,0.006117632008074904,0.0001488652794164864
C00311555,0.012295081967213115,0.14773603822184966,0.0312703942992049,0.00031800011062898414
C00393512,0.015710382513661202,0.14279950509644151,0.04168567654554609,0.00011598319265716694
C00238444,0.02390710382513661,0.15652917899354313,0.04990182082868858,0.0027670258254258386
C00266940,0.01912568306010929,0.15516754090093665,0.04538495216593739,0.0014584563766504841
C00337428,0.001366120218579235,0.10571063595518591,0.00014168900705956985,4.1205726890368226e-06
C00408088,0.0020491803278688526,0.12492782525641795,0.00138291667334339,0.0014445577430909618
C00201533,0.0006830601092896175,0.10109979747217263,3.463050229112106e-05,0.0
C00306829,0.020491803278688523,0.14994991891157766,0.04839102693860783,0.0003223367700795682
C00343921,0.004098360655737705,0.11424755726596393,0.002047738890605189,8.502881508626633e-05
C00367862,0.015710382513661202,0.13526639569471696,0.009069745115007648,0.00034092415923437627
C00347849,0.03415300546448088,0.14093540987360925,0.019992976935963764,0.0011616178183855308
C00354688,0.014344262295081968,0.14122649849985422,0.03147344160110121,0.0008025311131759316
C00372532,0.0273224043715847,0.1380427248122734,0.013914694537901829,0.0008332147713534068
C00418293,0.0020491803278688526,0.1373035402081916,0.006699456628273416,0.0007234116950107202
C00430959,0.0006830601092896175,0.10905448648114739,0.00015160151722015658,0.0
C00254581,0.007513661202185792,0.141080804037853,0.014250299720185588,0.00011927849136558154
C00291955,0.006830601092896175,0.16576281945134405,0.0019364999383085055,0.02363829186926224
C00383554,0.00546448087431694,0.14837720728465698,0.001453850922651945,0.0027086745379014776
C00436386,0.0034153005464480873,0.14502049421777183,0.0008288295539836799,0.0012602732631412964
C00128876,0.0034153005464480873,0.1413724941909292,0.00040090104675304176,0.0008445655488792468
C00264697,0.001366120218579235,0.12523289931076817,0.0013168138853293873,2.4491731395904005e-05
C00202523,0.041666666666666664,0.13748759321115164,0.02282797793925481,0.001382183061684444
C00126961,0.001366120218579235,0.11212434494180828,0.001414358069821486,3.340813264647726e-08
C00434928,0.02117486338797814,0.132728236215489,0.013659481145473402,0.0008024696893370189
C00410803,0.001366120218579235,0.11599179478147484,0.000985341080024085,9.182283030745199e-07
C00344697,0.011612021857923498,0.14235356632271912,0.013956045012402201,0.00048560430021111746
C00265389,0.0006830601092896175,0.11592624417690774,4.4812770277460255e-05,0.0
C00417196,0.0,0.0,1.030672165026615e-11,0.0
C00434944,0.0,0.0,1.030672165026615e-11,0.0
C00418194,0.0,0.0,1.030672165026615e-11,0.0
C00366401,0.0020491803278688526,0.11280257853782692,0.0004363437290169255,6.234732210923768e-05
C00253187,0.022540983606557378,0.14940385220031918,0.059698996774504895,0.00019846399644339724
C00257642,0.0020491803278688526,0.11888234660738235,0.0011922077746824944,3.5485630368847326e-06
C00344671,0.014344262295081968,0.141080804037853,0.03110998505962457,0.0004982584096478213
C00270041,0.007513661202185792,0.13693690859214835,0.013710256158397832,5.6422952937383235e-05
C00196774,0.0047814207650273225,0.1369826304314112,0.012181131279446157,3.877188563501854e-05
C00336388,0.00273224043715847,0.13094892376063724,0.004266573163785085,1.0695237365829603e-05
C00330142,0.04371584699453552,0.16120352775720098,0.09315369287182816,0.00326611426597704
C00318196,0.015027322404371584,0.1444079472516989,0.035579141423936776,9.705251442401015e-05
C00247379,0.0020491803278688526,0.1262347625052543,0.004968448107219919,4.690644857237322e-06
C00202416,0.01092896174863388,0.1529120306157572,0.027393981403247007,0.00026323122606583386
C00250860,0.01639344262295082,0.1456382599013406,0.04163688163937168,7.55473733371499e-05
C00226522,0.01366120218579235,0.14450967881017135,0.03772136914354789,9.916409661607228e-05
C00366948,0.0047814207650273225,0.13553451540868072,0.013880300976834728,2.9224963266260878e-06
C00268938,0.022540983606557378,0.14456059835873028,0.04552078445056624,0.001976414284212823
C00078105,0.007513661202185792,0.13897797362536468,0.01561326486850627,1.9569646314775867e-05
C00389197,0.004098360655737705,0.133375480540337,0.009699608437213103,4.507683876348229e-05
C00149187,0.006147540983606557,0.14161649228238746,0.014216269223695338,1.8472696916642768e-05
C00196915,0.0020491803278688526,0.12492782525641795,0.0020619273812969865,0.0007234865567416714
C00327023,0.03415300546448088,0.1524008091166703,0.07748540515752311,0.0011834492886640428
C00088658,0.0,0.0,1.030672165026615e-11,0.0
C00335521,0.0,0.0,1.030672165026615e-11,0.0
C00436659,0.004098360655737705,0.12349878932633249,0.002828768106133532,0.0003073650142607348
C00230417,0.00546448087431694,0.1339415534254249,0.009742198913395216,9.906275298308814e-06
C00384016,0.031420765027322405,0.13666321723586825,0.017333158239583424,0.0006184161098824472
C00434332,0.001366120218579235,0.11277157178176925,0.0005879067094048319,5.736482872695088e-06
C00341529,0.0047814207650273225,0.12881098214821868,0.003785278616260916,1.8318523204678316e-05
C00310136,0.0006830601092896175,0.10639600055551778,0.00039937223011721456,0.0
C00156612,0.02117486338797814,0.14385097410311237,0.05287931243400882,0.00011351580405468216
C00437889,0.01980874316939891,0.1475235448191573,0.05968635845597618,0.00034435357140488547
C00438341,0.017759562841530054,0.1444079472516989,0.052362438743226124,0.0002780233490065213
C00311043,0.0034153005464480873,0.13003580923679128,0.0020926981606241863,2.5363828213623745e-05
C00260265,0.02185792349726776,0.14369981721263625,0.044564675521234526,0.00047727201956271543
C00326801,0.0006830601092896175,0.11569739936324774,0.0017450973560536602,0.0
C00429340,0.0020491803278688526,0.12301738475024783,0.00020026220926524892,0.0001209449131717648
C00157529,0.0006830601092896175,0.08135296017094518,2.134058251295859e-06,0.0
C00413286,0.0,0.0,1.030672165026615e-11,0.0
C00096412,0.0020491803278688526,0.10813468058568174,0.00040352380851810666,3.2802093911675645e-06
C00370874,0.0020491803278688526,0.11412043898249694,0.0013092860619704659,2.802070165708844e-05
C00310318,0.011612021857923498,0.15285505892029674,0.026834589754375717,0.00035701542303251085
C00409656,0.0,0.0,1.030672165026615e-11,0.0
C00387399,0.018442622950819672,0.13242833380957925,0.012344039476451091,0.0003144876725985591
C00343236,0.01639344262295082,0.1371658235179126,0.01101984096935339,0.0002954970409846283
C00338954,0.006830601092896175,0.1378571835154827,0.01356920369446738,0.00010486188153570326
C00287912,0.00546448087431694,0.1295430938244637,0.0026859955637335915,5.866664110176106e-05
C00215905,0.011612021857923498,0.1393083117630141,0.026801630971416114,9.580061194586984e-05
C00241349,0.008879781420765027,0.13767214031613303,0.014869159071021142,0.0005722694570191541
C00422980,0.01092896174863388,0.14420491323095833,0.028934449571458763,8.2755939266128e-05
C00334151,0.006147540983606557,0.14704766241651487,0.015482389447054283,7.009907038034426e-05
C00154625,0.023224043715846996,0.14435713516610715,0.05336528641868321,0.0006290524503461775
C00419408,0.0,0.0,1.030672165026615e-11,0.0
C00235515,0.0,0.0,1.030672165026615e-11,0.0
C00002600,0.049863387978142076,0.16088744240865743,0.10753315406749567,0.00376811216922382
C00376749,0.00546448087431694,0.12511832209273452,0.0015635906901375453,0.0016907082465437962
C00408823,0.0006830601092896175,0.10122451965015457,5.015600152883455e-05,0.0
C00345710,0.0034153005464480873,0.13675432604735885,0.008590171388036928,0.00044242579912243807
C00330084,0.008879781420765027,0.14450967881017135,0.0207628675021904,0.00023222966303285348
C00416826,0.00546448087431694,0.13115824109401422,0.002621755427069668,0.00012272504331390434
C00226928,0.001366120218579235,0.1042334802190235,4.000954940023003e-05,0.0007227457615723362
C00392670,0.0034153005464480873,0.12428445263316464,0.0026854864735243985,1.7369496009549434e-06
C00376087,0.040983606557377046,0.14240297748770445,0.02456066328146703,0.003054445959321098
C00313494,0.009562841530054645,0.14784251464579332,0.019507641390855295,0.0009092668667199418
C00238865,0.0430327868852459,0.15652917899354313,0.09704048658445827,0.0023554445216850363
C00253377,0.018442622950819672,0.1688325012930356,0.033264630121652206,0.019353052079499937
C00344721,0.009562841530054645,0.15767216684937607,0.025866812348409134,0.00043769082499266253
C00397034,0.030054644808743168,0.14450967881017135,0.06574701493768856,0.0010611507466418472
C00412015,0.01092896174863388,0.1414212265226048,0.031441229643192375,8.641095160533414e-05
C00364117,0.010245901639344262,0.13460071461354214,0.0034560935527334353,0.0012544523296215161
C00409797,0.01707650273224044,0.14673210949287427,0.03702171520586817,0.0018993182348070897
C00304527,0.01366120218579235,0.13359263371607832,0.006329242536280396,0.0004566540438191088
C00280453,0.01980874316939891,0.1537141169509466,0.009511964242234919,0.005754652250922569
C00414938,0.0006830601092896175,0.12796724209047927,0.0020364360243074237,0.0
C00350397,0.0047814207650273225,0.11501625403478455,0.002704444801622001,0.0007271510199895493
C00290429,0.011612021857923498,0.1421562640824936,0.027184602805921606,0.00014661197590634583
C00457325,0.0047814207650273225,0.1330295000460689,0.008935039633336648,6.163497334812772e-05
C00250720,0.036885245901639344,0.14059731944553683,0.019690449898783054,0.0015272743609335807
C00300681,0.015710382513661202,0.15336933762320615,0.0061394255194707845,0.005895124985210485
C00331397,0.0020491803278688526,0.1250039543394505,0.0008041983135292755,0.00020991699464891148
C00366617,0.0020491803278688526,0.11058301297630095,0.0002021127811375542,9.956165413414793e-06
C00364505,0.00273224043715847,0.12420919713656571,0.00028305074478657873,0.000206708180682797
C00431304,0.0006830601092896175,0.11342631411171593,0.00121404142045248,0.0
C00391243,0.004098360655737705,0.1158934966503041,0.0022395173899187842,1.544965856701913e-05
