ID,degree,closeness,eigenvector,betweenness
C00311639,0.02286049237983587,0.13514849550605704,0.06340331097846334,0.00143069392283533
C00344473,0.0029308323563892145,0.11325292919501988,0.00699420311825581,4.189230911240761e-05
C00294280,0.0,0.0,3.175966688689579e-11,0.0
C00492231,0.003516998827667057,0.09825011789616425,0.0008161210775868451,0.0005635540444626697
C00238444,0.020515826494724502,0.12139086422699735,0.04500480659376141,0.0004972757266739887
C00476861,0.029308323563892142,0.1284410200163161,0.09922396810190805,0.0009232371065158057
C00393652,0.01875732708089097,0.1342534723570103,0.04735198159048062,0.0029052503038684506
C00417618,0.0164126611957796,0.12257337516505007,0.05372998149213954,0.0008302904161890169
C00264028,0.013481828839390387,0.12530938800355562,0.009249070389949932,0.003143049210221492
C00376087,0.013481828839390387,0.11624751126675821,0.023911463571550464,0.0003753034010639681
C00280537,0.0005861664712778429,0.0986218750990146,0.00028465608228820646,0.0
C00355461,0.0076201641266119575,0.11467659895234257,0.005599463277385349,0.0003461977409253167
C00226522,0.027549824150058615,0.141709102084021,0.06719941876484713,0.003365601203975219
C00393512,0.019929660023446656,0.12740954534439736,0.07002248724797,0.0009357138378338117
C00316661,0.02286049237983587,0.12377915124367503,0.08261416440863538,0.0005350089684089054
C00493684,0.0041031652989449,0.1165445346107806,0.020977017684295992,1.0893270467911284e-05
C00445452,0.011723329425556858,0.1239473294382996,0.0447774482853022,0.00030430759881153527
C00433763,0.0123094958968347,0.12126983644611301,0.040514207599028865,0.0008648961418164469
C00446906,0.01699882766705744,0.1412702043617321,0.06443997258033818,0.0013360778997423186
C00344697,0.005861664712778429,0.11492942924924536,0.009859573826169303,0.00034151834648662755
C00344721,0.01817116060961313,0.1273206342869344,0.07206411938571317,0.0005974080973507941
C00398644,0.02286049237983587,0.12826043510240914,0.08752460997042291,0.0005484444532586097
C00306829,0.02286049237983587,0.16225030585431482,0.07704093782382494,0.05681634752721942
C00437889,0.005275498241500586,0.11870557510291284,0.029399789801963182,0.0005571602590202494
C00409409,0.01699882766705744,0.12718750012769398,0.07234269431754387,0.0002036455351880138
C00327023,0.006447831184056271,0.12635074025843282,0.01860668004491949,0.00020395317983618852
C00464495,0.01699882766705744,0.12595821120688783,0.07027284689173839,0.0001976841291401372
C00375618,0.028135990621336458,0.1361062804425043,0.09653145690806754,0.002055455406203211
C00308577,0.007033997655334114,0.11169297149260912,0.004784017696153522,0.002040701852952801
C00333427,0.0023446658851113715,0.10150234711164229,0.0024463862887758275,4.35255702824666e-05
C00443218,0.0023446658851113715,0.09477946438087118,0.0003327624497217876,3.1568419610692174e-05
C00468983,0.003516998827667057,0.1021559176557542,0.005000554215717704,0.0005493857973619804
C00482281,0.008792497069167644,0.11584156757662033,0.018111324965119916,6.0797591325992154e-05
C00219881,0.017584994138335287,0.13440181873530535,0.05431532600007976,0.0006665505309515337
C00416594,0.014067995310668229,0.12143126052124928,0.02006630580627023,0.0010451357170077487
C00284174,0.004689331770222743,0.0995093912916155,0.0020155883533849043,4.474054244553193e-05
C00474189,0.0023446658851113715,0.10552369516088897,0.003062084621948226,9.874452333231164e-06
C00418541,0.0017584994138335286,0.10745021727513371,0.00539502528532506,5.6337927548423404e-08
C00410639,0.02286049237983587,0.13636058963615622,0.07825930473747306,0.0016484060440912262
C00410753,0.008792497069167644,0.12094827241178456,0.023956148882945984,9.940524702362196e-05
C00445023,0.010550996483001172,0.11485707833375954,0.0165319180647406,0.00020754893263933907
C00455808,0.0,0.0,3.175966688689579e-11,0.0
C00272211,0.0023446658851113715,0.10745021727513371,0.004359813480483988,5.980254840242165e-05
C00473751,0.0287221570926143,0.1252663707059231,0.06368654479934907,0.0015679582632890196
C00305110,0.0082063305978898,0.10789501415326849,0.003447757088720238,0.00040716168068748767
C00495358,0.003516998827667057,0.11562133645955451,0.0026182804360141156,0.0009736458320206891
C00431304,0.003516998827667057,0.10586044034417001,0.001504095392848423,0.00014111739223830494
C00432401,0.0023446658851113715,0.11862839332456243,0.0015685416642599753,0.0003994998336736642
C00411330,0.0011723329425556857,0.09170669461330838,0.00030981405777732475,5.153625130563544e-07
C00412304,0.004689331770222743,0.11835904569132469,0.007194303565570687,0.00042040717717208085
C00410803,0.0029308323563892145,0.09676503258190242,0.0007294269054436872,5.743371401818173e-05
C00254581,0.005861664712778429,0.11650732371211815,0.013218803987649342,9.013374082108114e-05
C00264564,0.011137162954279014,0.12718750012769398,0.01803709230171351,0.0011691826571450748
C00239038,0.0,0.0,3.175966688689579e-11,0.0
C00304709,0.009378663540445486,0.12981178863975598,0.02633595503181146,0.0005970612986175413
C00431056,0.005275498241500586,0.11944384218211263,0.0018896176999153933,0.002449371373098144
C00413393,0.015240328253223915,0.13494857169613686,0.031123327120462233,0.0017254613701919313
C00310532,0.005275498241500586,0.11406718907982309,0.008683696932222162,0.000262806382774462
C00326363,0.0023446658851113715,0.12034991354431201,0.004322834366421566,6.899073154483044e-05
C00025379,0.0,0.0,3.175966688689579e-11,0.0
C00401034,0.009378663540445486,0.11128421404890333,0.02816345835033714,4.101130497336383e-05
C00494013,0.028135990621336458,0.12853150329917368,0.10408877254512512,0.0009241542267054703
C00236513,0.031066822977725672,0.138115419328673,0.08058080937999722,0.002287100632500396
C00337436,0.0017584994138335286,0.09673937907379482,0.0011413082115627705,0.00012997484993947203
C00349506,0.009964830011723328,0.10722919126251956,0.0017569666228338934,0.002693148726175245
C00373464,0.005275498241500586,0.10491688840320702,0.010134682889071975,0.0006416583366811869
C00483784,0.015240328253223915,0.1270104204198935,0.07069218771785785,0.00047932414193531256
C00410233,0.0011723329425556857,0.1087957477240173,0.0024371235184089306,0.0
C00433136,0.0023446658851113715,0.10247147932219995,0.003228078267714265,8.08873559940902e-06
C00384057,0.009378663540445486,0.1239473294382996,0.03142481169744382,0.00015244530165926812
C00417550,0.019929660023446656,0.12687793388955287,0.08067004912120108,0.0002592724556736834
C00369710,0.0,0.0,3.175966688689579e-11,0.0
C00496778,0.0,0.0,3.175966688689579e-11,0.0
C00257642,0.0011723329425556857,0.08788558233775387,8.534972192450203e-05,0.0
C00257402,0.0,0.0,3.175966688689579e-11,0.0
C00287045,0.019929660023446656,0.12373717798113057,0.040445909324659274,0.0014634316222330848
C00437913,0.025205158264947243,0.12356956920635084,0.056485953232610416,0.0008392327869664024
C00435370,0.040445486518171155,0.1239473294382996,0.09597611826644899,0.0019149019325785767
C00318196,0.0287221570926143,0.12866746751281877,0.07270592769038962,0.0024945462537523597
C00270041,0.0,0.0,3.175966688689579e-11,0.0
C00462697,0.01817116060961313,0.12635074025843282,0.06909788651825828,0.0003139093731546598
C00493023,0.0123094958968347,0.12163364595545136,0.04394728486155932,0.0006011684957955952
C00327742,0.0011723329425556857,0.09793369239569351,0.0017391881012249455,1.4001917293182433e-06
C00439224,0.0,0.0,3.175966688689579e-11,0.0
C00328211,0.0023446658851113715,0.097229133457595,0.0007354990043961257,0.0006421511292222184
C00204370,0.003516998827667057,0.08478181641876255,3.9830878071530176e-05,0.001099500990120906
C00385526,0.0011723329425556857,0.10212732657888442,0.0016423240073495998,7.103232390526864e-06
C00492462,0.0023446658851113715,0.10912109385955562,0.001648831340777057,5.916506013587971e-05
C00410837,0.0005861664712778429,0.08409793451632959,0.00015537931101510395,0.0
C00494229,0.003516998827667057,0.10276005008908871,0.00507716698032029,0.0007027888161422178
