ID,degree,closeness,eigenvector,betweenness
C00409409,0.01817116060961313,0.14727209944751382,0.06859031713988693,0.00026505096007882424
C00438788,0.03575615474794842,0.15447301702281782,0.10199138530752519,0.002611453643952681
C00435065,0.029894490035169988,0.14949176305643183,0.09346724501483022,0.0007766605291001882
C00451138,0.02286049237983587,0.14768005540166204,0.07408696019251175,0.0003676305241581454
C00441105,0.014654161781946071,0.1453151618398637,0.057403173424202314,0.00011655104241139185
C00439067,0.023446658851113716,0.14747579529737206,0.07834244488382826,0.0005083879566321108
C00435164,0.0,0.0,2.9491868413094594e-13,0.0
C00459586,0.0029308323563892145,0.12365903160336329,0.0018564755575302056,0.0006410291663958539
C00355461,0.019929660023446656,0.14601163984936666,0.0115896984054015,0.0009014708057203561
C00444471,0.0082063305978898,0.12588547815820544,0.004963625202893922,0.0002232709503971829
C00220186,0.0041031652989449,0.14169435215946843,0.0013403131325357555,0.0005412205409250181
C00365841,0.0123094958968347,0.1434577867473932,0.009219214675869709,0.0007295995102754029
C00325449,0.0082063305978898,0.13058787507654623,0.024613585430941182,5.406186479581183e-05
C00446906,0.02286049237983587,0.14586183310533515,0.07331284011223502,0.00039821208697296453
C00438341,0.03341148886283704,0.1506002824858757,0.09569028423169271,0.0019684660011842297
C00320754,0.0029308323563892145,0.1250733137829912,0.008221531763426307,6.057294730901271e-06
C00458646,0.026963657678780773,0.15662871832537642,0.0490157897592125,0.00399708806665299
C00266767,0.0011723329425556857,0.11527027027027027,0.0008297652635739818,3.558718281066051e-07
C00459297,0.004689331770222743,0.13771391669357444,0.004422654887360868,7.441188876890965e-05
C00258855,0.05451348182883939,0.17594884488448845,0.03365563153978755,0.01361667724323665
C00350421,0.0041031652989449,0.1363055289229786,0.002342420215713458,0.00013809511969573707
C00397737,0.021101992966002344,0.15033486076841734,0.013160595803868021,0.002317710966254482
C00439661,0.0082063305978898,0.14340954942837927,0.00708042501958926,0.00012164733282265948
C00330241,0.0082063305978898,0.14099173553719008,0.006241877064625436,0.00033641246749068957
C00257337,0.013481828839390387,0.14278540341479745,0.00960927655497699,0.0008351499120846094
C00350785,0.010550996483001172,0.14403917595406956,0.004224944580447979,0.0012091603627798837
C00444224,0.010550996483001172,0.14576213260423787,0.008098705615932135,0.0007808724686622631
C00390955,0.014654161781946071,0.1437963587322994,0.010704162474169205,0.0005244428729313969
C00410969,0.0011723329425556857,0.13212515489467164,0.001036673563418519,0.0
C00437756,0.0041031652989449,0.1621056632459141,0.003802711264581272,0.0014906183506151916
C00368522,0.003516998827667057,0.1361749680715198,0.0028220503469471247,4.035422215997457e-05
C00458877,0.014067995310668229,0.142308975642309,0.012562233085836275,0.0003152881358120683
C00300830,0.005861664712778429,0.14011169513797633,0.006076336175458663,6.398159437757546e-05
C00450148,0.01875732708089097,0.1461116820829051,0.012473342645321626,0.0006926526914343494
C00145862,0.0029308323563892145,0.1343730308758664,0.002116441987137184,4.8004459361445654e-05
C00252973,0.003516998827667057,0.1380705730009712,0.0025815889166029234,7.765244147158754e-06
C00393512,0.010550996483001172,0.14326503191132012,0.03744738583530234,0.0003547301291070125
C00460766,0.0017584994138335286,0.12119920431940892,0.0018582082493321962,7.302565872430413e-06
C00394338,0.011723329425556858,0.14355435880175024,0.0013116621395189603,0.00465606875187887
C00197152,0.0041031652989449,0.1308683645289966,0.0011624961233778108,0.0002910113916690087
C00385526,0.0023446658851113715,0.1252569750367107,0.000824331748979013,9.952362515071149e-05
C00330886,0.0011723329425556857,0.12106159523133693,0.00010832587317853979,1.7097285641872506e-05
C00409888,0.0041031652989449,0.13874430709173716,0.0013955499027068915,0.0009910546166582198
C00462135,0.0011723329425556857,0.11755788313120176,9.730506571881101e-05,9.837878670244635e-05
C00384693,0.0029308323563892145,0.12983257229832573,0.0005441994586539717,0.00028756608933889517
C00341891,0.003516998827667057,0.12581120943952803,0.0011162229792736616,0.000123749993594655
C00384529,0.0023446658851113715,0.12196168144123534,0.00014141680475708373,0.0001742360626827679
C00193623,0.0011723329425556857,0.13488298545224542,0.0003326270516711205,0.0005730179891256963
C00394593,0.0017584994138335286,0.12323028026581913,0.00020129688882470812,6.309987362495943e-05
C00309419,0.014067995310668229,0.1526485325697924,0.0026059359689752145,0.008899684949053294
C00301838,0.0246189917936694,0.15554339897884756,0.014709352660481508,0.004847719762872348
C00280206,0.0041031652989449,0.1511875221552641,0.002673766757000763,0.007036026329434566
C00409581,0.0023446658851113715,0.1369621066152858,0.0005679344972475465,9.083007093218509e-05
C00345546,0.015826494724501757,0.1443805010155721,0.05195994669010904,0.00041145184093510683
C00344697,0.011137162954279014,0.14302481556002683,0.022750310958743233,0.00024355183750975168
C00194472,0.0,0.0,2.9491868413094594e-13,0.0
C00412890,0.009964830011723328,0.1329074478030539,0.0074734130718532524,0.00012456119979715628
