ID,degree,closeness,eigenvector,betweenness
C00463620,0.0,0.0,3.5181132704864985e-15,0.0
C00484683,0.0,0.0,3.5181132704864985e-15,0.0
C00258244,0.0,0.0,3.5181132704864985e-15,0.0
C00575167,0.012678288431061807,0.10731755662775061,0.007497177847070885,4.0836620308949416e-05
C00547893,0.008452192287374538,0.10569682953624476,0.0037448616846462476,0.00023455603215057994
C00607556,0.006339144215530904,0.12079126678304519,0.003295974808279213,0.00044272949067654204
C00477323,0.001584786053882726,0.10376110271624958,0.0015487355068147539,6.050623295124912e-07
C00238907,0.0005282620179609086,0.08444243987317211,0.00023653592414121997,0.0
C00313247,0.00792393026941363,0.10400297008854853,0.003764968379484222,9.95338237738656e-06
C00200865,0.005282620179609086,0.10340040363380607,0.0020026219026207295,0.0004681484821029294
C00347492,0.0021130480718436345,0.10286403266394771,0.0011280732761300137,8.18757948424425e-07
C00464602,0.004754358161648178,0.10569682953624476,0.003182680287136873,9.745093693951092e-06
C00591289,0.0,0.0,3.5181132704864985e-15,0.0
C00412304,0.002641310089804543,0.09720539034419896,0.0015144185890197804,0.00019145194666698458
C00410753,0.007395668251452721,0.11407420688523445,0.015508752652839906,8.080625616831411e-05
C00573949,0.01531959852086635,0.12042449168147724,0.06222549343143664,0.00013964581334104166
C00264564,0.004754358161648178,0.09973126385691494,0.004195883991978036,0.00010544921809959421
C00216705,0.0,0.0,3.5181132704864985e-15,0.0
C00436386,0.0010565240359218173,0.07133057420941219,1.959990927040619e-06,6.497454724530363e-06
C00437913,0.0036978341257263604,0.10529150246132701,0.0026257831971693863,2.4734124850585175e-06
C00545467,0.017960908610670893,0.10773866385267086,0.0083977258870377,0.0005803113461200695
C00543843,0.001584786053882726,0.1008869964228091,0.006634517759138611,2.4525583002098463e-07
C00502773,0.010565240359218173,0.11917802782767899,0.04252560221477356,0.00015458129981685053
C00287045,0.0,0.0,3.5181132704864985e-15,0.0
C00499392,0.013206550449022716,0.10728530007330886,0.006773699566326053,7.86789885085553e-05
C00499236,0.00792393026941363,0.10507453439620211,0.004355017371259848,3.125341880217537e-05
C00458877,0.013734812466983624,0.10607375730873657,0.005284755126493719,0.00018229925893813542
C00580415,0.016376122556788168,0.10728530007330886,0.008583299985025241,0.00020303899488340513
C00554261,0.016904384574749076,0.10709216721989155,0.007726494308642173,0.00031262629003468234
C00589234,0.01162176439513999,0.10651691833598884,0.0050375237722425385,0.0001597464187859029
C00632257,0.014263074484944533,0.10712430772626008,0.007443188146521397,0.000267229673920274
C00512236,0.006867406233491812,0.10529150246132701,0.0033167839185834886,4.202465945787352e-05
C00632067,0.00792393026941363,0.10467395699234562,0.003214614563746699,0.00029860563687717157
C00554014,0.021658742736397254,0.1079341376909279,0.009877633691944707,0.00034082481164307294
C00607416,0.016376122556788168,0.10693175354820209,0.007563524076712743,0.0006069659293112996
C00223230,0.0,0.0,3.5181132704864985e-15,0.0
C00393652,0.00792393026941363,0.10289368502274389,0.013550710856141799,0.00039663261718303234
C00226522,0.06339144215530904,0.14604672395413199,0.10923936082220204,0.03188760595557948
C00422980,0.002641310089804543,0.09797919114573114,0.004712467351795101,0.0004603380661925529
C00410803,0.002641310089804543,0.10029170928460202,0.0037444818600819397,0.0002478158712262381
C00494583,0.01954569466455362,0.1056342685243855,0.005931232075158279,0.00043140991030580714
C00330894,0.08293713681986266,0.13293787461597711,0.02183565827788246,0.03259238657307154
C00464032,0.003169572107765452,0.10554056574331713,0.002940357517269169,4.376049146851874e-07
C00462143,0.01901743264659271,0.10770615369459824,0.00782816416510958,0.0006298136597134333
C00473132,0.001584786053882726,0.10209902555603505,0.0006860315145808887,3.702641078335226e-05
C00372532,0.004226096143687269,0.10352035769834644,0.001666956251372451,8.72733512482641e-05
C00561001,0.01584786053882726,0.10744677704512298,0.008412799434294215,0.0001217214162446329
C00546499,0.016904384574749076,0.1076087408332525,0.009147793471272187,8.781005662545277e-05
C00610212,0.003169572107765452,0.10535365801177644,0.0023375698518839166,9.598901564336948e-06
C00301838,0.01531959852086635,0.10757630902468311,0.007300661221652764,0.000803693848105507
