CAND_ID,degree_in,degree_in_raw,degree_out,degree_out_raw,pagerank,katz,CANDIDATE NAME,chairs_next,chairs_now,total,negative,positive,absolute,HyPAC,PAC,SupPAC,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,cumulative_occurrence,24E,24A,total_24a_positive,total_24e_positive
H2IL17071,0.10599078341013825,46,0.0,0,0.007113101246241042,0.12488642708455718,"Bustos, Cheri ",0,0,1266300,-35.5,1301.8,1337.3,1,312,0,DEM,IL,3,0.0,0.0,0.0,0.0
H2NY22139,0.06682027649769585,29,0.0,0,0.0035100656791843014,0.08463443448215588,"Maloney, Sean Patrick",0,0,1098035,-14.5,1112.535,1127.035,1,235,0,DEM,NY,3,0.0,0.0,0.0,0.0
H8TX22107,0.004608294930875576,2,0.04838709677419355,21,0.0012814773955146825,0.023740709171927263,"Olson, Pete",0,0,920745,-13.0,933.745,946.745,0,253,1,REP,TX,5,1.0,0.0,0.0,0.011
H6WA09025,0.0,0,0.01152073732718894,5,0.00126231445202644,0.01939829671366073,"Smith, Adam",1,1,612750,-32.5,645.25,677.75,0,136,0,DEM,WA,5,0.0,0.0,0.0,0.0
H2IL10068,0.10368663594470046,45,0.0,0,0.009836867276701843,0.14484432191731017,"Schneider, Brad",0,0,3730555,-6.934,3737.489,3744.423,2,161,2,DEM,IL,2,0.0,2.0,98.5,0.0
H6VT00160,0.002304147465437788,1,0.002304147465437788,1,0.0012939344500500277,0.021855483003157972,"Welch, Peter",0,0,704562,-35.0,739.562,774.562,2,202,0,DEM,VT,5,0.0,0.0,0.0,0.0
H8FL16022,0.002304147465437788,1,0.03225806451612903,14,0.0012707458373498095,0.02180087950056119,"Rooney, Tom",0,0,474011,-22.25,496.261,518.511,2,117,0,REP,FL,5,0.0,0.0,0.0,0.0
H6MS01131,0.020737327188940093,9,0.0,0,0.005266098384536453,0.05077189498022574,"Kelly, Trent",0,0,436783,-7.8,444.583,452.383,0,128,1,REP,MS,1,1.0,0.0,0.0,0.013
H2CA43245,0.0,0,0.03456221198156682,15,0.00126231445202644,0.01939829671366073,"Takano, Mark",0,0,303091,-5.0,308.091,313.091,3,82,0,DEM,CA,3,0.0,0.0,0.0,0.0
H2NJ02037,0.020737327188940093,9,0.006912442396313364,3,0.004429026529676646,0.04611385997638781,"LoBiondo, Frank A.",0,0,1100253,-14.25,1114.503,1128.753,2,250,2,REP,NJ,5,2.0,0.0,0.0,12.02
H2OH14064,0.020737327188940093,9,0.0,0,0.004073029405456477,0.050104027652787375,"Joyce, David P.",0,0,1712469,-11.75,1724.219,1735.969,1,268,3,REP,OH,3,2.0,1.0,43.008,261.855
H0RI01073,0.002304147465437788,1,0.027649769585253454,12,0.0012939344500500277,0.021855483003157972,"Cicilline, David N.",0,0,401010,-7.5,408.51,416.01,1,94,0,DEM,RI,4,0.0,0.0,0.0,0.0
H0NH02181,0.041474654377880185,18,0.009216589861751152,4,0.0030090518764301984,0.058751513444284115,"Kuster, Ann McLane",0,0,276780,-5.65,282.43,288.08,2,56,3,DEM,NH,3,3.0,0.0,0.0,13.278
H6NC04037,0.0,0,0.009216589861751152,4,0.00126231445202644,0.01939829671366073,"Price, David",0,0,459949,-15.0,474.949,489.949,3,115,0,DEM,NC,5,0.0,0.0,0.0,0.0
H4NC12100,0.06451612903225806,28,0.0,0,0.007907724450190348,0.08121809257407218,"Adams, Alma",0,0,558455,-25.0,583.455,608.455,1,157,0,DEM,NC,2,0.0,0.0,0.0,0.0
H8OH15076,0.004608294930875576,2,0.06451612903225806,28,0.001678401879390725,0.02731088944571769,"Stivers, Steve",0,0,1701482,-28.05,1729.532,1757.582,1,333,0,REP,OH,4,0.0,0.0,0.0,0.0
H4WV02080,0.027649769585253454,12,0.0,0,0.002483035210187888,0.049515431237686994,"Mooney, Alex X.",0,0,482116,-15.0,497.116,512.116,3,151,1,REP,WV,2,1.0,0.0,0.0,2.5
H0IL14080,0.018433179723502304,8,0.018433179723502304,8,0.0017197093568624916,0.04189678089281095,"Hultgren, Randall M. ""Randy""",0,0,838840,-8.0,846.84,854.84,0,214,2,REP,IL,4,2.0,0.0,0.0,1.275
H2TX23082,0.004608294930875576,2,0.018433179723502304,8,0.0013570612627845746,0.023795312674524047,"Cuellar, Henry",0,0,926345,-40.75,967.095,1007.845,1,245,1,DEM,TX,5,1.0,0.0,0.0,4.447
H6IA02146,0.018433179723502304,8,0.0,0,0.0017493525585340838,0.03681590111334688,"Loebsack, Dave",0,0,880708,-8.5,889.208,897.708,1,216,0,DEM,IA,5,0.0,0.0,0.0,0.0
H0MA10082,0.013824884792626727,6,0.0,0,0.0018335145592328428,0.03269627154848672,"Keating, William Richard ",0,0,543383,-18.5,561.883,580.383,1,138,0,DEM,MA,4,0.0,0.0,0.0,0.0
H2IL08039,0.009216589861751152,4,0.0,0,0.0015732063290126027,0.02759731699508583,"Gutierrez, Luis V.",0,0,294724,-8.0,302.724,310.724,1,71,0,DEM,IL,5,0.0,0.0,0.0,0.0
H6OR02116,0.0,0,0.002304147465437788,1,0.00126231445202644,0.01939829671366073,"Walden, Greg",1,0,2053840,-38.5,2092.34,2130.84,1,420,2,REP,OR,5,2.0,0.0,0.0,0.009
H2IL13120,0.04377880184331797,19,0.03686635944700461,16,0.002630251525924826,0.0780811083822858,"Davis, Rodney",0,0,1640846,-15.5,1656.346,1671.846,3,394,2,REP,IL,3,2.0,0.0,0.0,1.282
H2IL02172,0.009216589861751152,4,0.016129032258064516,7,0.0018353582463921693,0.028127530234808056,"Kelly, Robin",0,0,632445,-13.5,645.945,659.445,1,172,0,DEM,IL,2,0.0,0.0,0.0,0.0
H4CO04090,0.004608294930875576,2,0.013824884792626727,6,0.0013579394181314484,0.024568509867548407,"Buck, Ken",0,0,296704,-13.917,310.621,324.538,0,115,1,REP,CO,2,1.0,0.0,0.0,0.019
H8CO06138,0.06912442396313365,30,0.0,0,0.0064120648084015274,0.11788078210515322,"Coffman, Mike",0,0,6561445,-16.0,6577.445,6593.445,1,245,6,REP,CO,5,3.0,3.0,1686.999,522.896
H8CA12171,0.0,0,0.016129032258064516,7,0.00126231445202644,0.01939829671366073,"Speier, Jackie",0,0,356044,-1.0,357.044,358.044,0,87,0,DEM,CA,5,0.0,0.0,0.0,0.0
H6TX12060,0.002304147465437788,1,0.006912442396313364,3,0.001273046010191313,0.021338126385026805,"Granger, Kay ",0,0,616184,-11.0,627.184,638.184,1,142,0,REP,TX,5,0.0,0.0,0.0,0.0
H2TX27190,0.004608294930875576,2,0.12442396313364056,54,0.002008405356151952,0.024571862897337666,"Vela, Filemon B.",0,0,525831,-34.0,559.831,593.831,1,148,0,DEM,TX,3,0.0,0.0,0.0,0.0
H2CA33048,0.006912442396313364,3,0.02304147465437788,10,0.00138970842309924,0.026142506576876993,"Roybal-Allard, Lucille",0,0,338165,-12.0,350.165,362.165,1,89,0,DEM,CA,5,0.0,0.0,0.0,0.0
H2UT01094,0.0,0,0.002304147465437788,1,0.00126231445202644,0.01939829671366073,"Bishop, Rob",1,1,597030,-12.0,609.03,621.03,0,175,1,REP,UT,5,1.0,0.0,0.0,0.007
H8NY20056,0.0,0,0.02534562211981567,11,0.00126231445202644,0.01939829671366073,"Lowey, Nita M.",1,1,463955,-20.19,484.145,504.335,1,121,0,DEM,NY,5,0.0,0.0,0.0,0.0
H2MD05155,0.0,0,0.11059907834101382,48,0.00126231445202644,0.01939829671366073,"Hoyer, Steny H.",1,1,2558593,-63.0,2621.593,2684.593,2,409,0,DEM,MD,5,0.0,0.0,0.0,0.0
H6CA24303,0.08294930875576037,36,0.0,0,0.007670083350120204,0.1257326143537801,"Carbajal, Salud",0,0,2779207,-8.5,2787.707,2796.207,3,114,3,DEM,CA,1,2.0,1.0,115.474,360.114
H2FL08063,0.02534562211981567,11,0.0,0,0.002343354697884096,0.05189130361874635,"Demings, Val",0,0,757948,-10.5,768.448,778.948,1,49,1,DEM,FL,1,1.0,0.0,0.0,538.641
H6NJ05171,0.07373271889400922,32,0.0,0,0.005710176539863641,0.09203104684769639,"Gottheimer, Joshua S.",0,0,2668597,0.0,2668.597,2668.597,2,132,2,DEM,NJ,1,1.0,1.0,5.0,1880.217
H2TX26093,0.002304147465437788,1,0.020737327188940093,9,0.0013455667247041989,0.021532109352163414,"Burgess, Michael C.",0,0,970163,-15.5,985.663,1001.163,0,257,1,REP,TX,5,1.0,0.0,0.0,0.013
H4AL06098,0.002304147465437788,1,0.06451612903225806,28,0.0013495080328080789,0.02216592708064795,"Palmer, Gary",0,0,261105,-5.7,266.805,272.505,0,91,1,REP,AL,2,1.0,0.0,0.0,0.01
H4AR02141,0.020737327188940093,9,0.029953917050691243,13,0.002685523366048806,0.055204620403160855,"Hill, French",0,0,978226,-16.5,994.726,1011.226,2,210,2,REP,AR,2,1.0,1.0,75.828,0.009
H2FL00292,0.04608294930875576,20,0.01152073732718894,5,0.006442335622086959,0.06812791438646888,"DeSantis, Ron",0,0,438228,-26.01,464.238,490.248,5,108,5,REP,FL,3,5.0,0.0,0.0,7.312
H4MI04126,0.03456221198156682,15,0.041474654377880185,18,0.003902719768638157,0.05893793218640599,"Moolenaar, John ",0,0,491134,-14.5,505.634,520.134,0,145,2,REP,MI,2,2.0,0.0,0.0,0.215
H4NC06052,0.009216589861751152,4,0.004608294930875576,2,0.001472445507191628,0.02921142142044906,"Walker, B. Mark",0,0,349304,-5.5,354.804,360.304,0,129,0,REP,NC,2,0.0,0.0,0.0,0.0
H4VA10089,0.08525345622119816,37,0.0,0,0.00554479271695493,0.13731249702821688,"Comstock, Barbara Jean",0,0,7114940,-24.0,7138.94,7162.94,7,446,9,REP,VA,2,5.0,4.0,2291.688,71.431
H0OH06189,0.002304147465437788,1,0.027649769585253454,12,0.001284821202103959,0.02157838466368676,"Johnson, Bill",0,0,1039015,-12.0,1051.015,1063.015,0,270,0,REP,OH,4,0.0,0.0,0.0,0.0
H4CA35031,0.002304147465437788,1,0.01152073732718894,5,0.0012939344500500277,0.021855483003157972,"Torres, Norma J.",0,0,409476,-13.0,422.476,435.476,1,110,0,DEM,CA,2,0.0,0.0,0.0,0.0
H8CA34068,0.04608294930875576,20,0.009216589861751152,4,0.0028563147065317433,0.06142926478874461,"Napolitano, Grace F. ",0,0,493534,-21.027,514.561,535.588,0,118,1,DEM,CA,5,1.0,0.0,0.0,9.764
H2FL06109,0.002304147465437788,1,0.01152073732718894,5,0.0016593585052150463,0.025473143914289818,"Yoho, Ted",0,0,175778,-3.0,178.778,181.778,0,68,1,REP,FL,3,1.0,0.0,0.0,0.331
H2SC07066,0.0,0,0.020737327188940093,9,0.00126231445202644,0.01939829671366073,"Rice, Tom",0,0,669969,-5.5,675.469,680.969,2,179,1,REP,SC,3,1.0,0.0,0.0,0.009
H2PA09035,0.03686635944700461,16,0.002304147465437788,1,0.003874629084343683,0.057677345614688444,"Shuster, Bill",1,1,2678496,-11.8,2690.296,2702.096,1,455,1,REP,PA,5,1.0,0.0,0.0,119.257
H0SC05031,0.002304147465437788,1,0.01152073732718894,5,0.0016699704940673556,0.02490830665881723,"Mulvaney, Mick",0,0,654891,-6.0,660.891,666.891,1,176,1,REP,SC,4,1.0,0.0,0.0,0.01
H8MA02041,0.0,0,0.05529953917050691,24,0.00126231445202644,0.01939829671366073,"Neal, Richard E.",1,0,1328342,-28.5,1356.842,1385.342,1,285,0,DEM,MA,5,0.0,0.0,0.0,0.0
H4CA20082,0.027649769585253454,12,0.013824884792626727,6,0.0025456182926583302,0.047366182727033086,"Costa, Jim",0,0,878959,-15.527,894.486,910.013,1,234,1,DEM,CA,5,1.0,0.0,0.0,31.627
H8OH11141,0.01152073732718894,5,0.0,0,0.001597758112094927,0.03097477598956429,"Fudge, Marcia L.",0,0,590163,-33.5,623.663,657.163,2,165,0,DEM,OH,5,0.0,0.0,0.0,0.0
H4MA06090,0.018433179723502304,8,0.020737327188940093,9,0.0016189013437628143,0.036599424383905385,"Moulton, Seth",0,0,661176,-37.0,698.176,735.176,2,205,0,DEM,MA,2,0.0,0.0,0.0,0.0
H4LA06153,0.004608294930875576,2,0.0576036866359447,25,0.0013226243007804994,0.02417495041772383,"Graves, Garret",0,0,831904,-22.15,854.054,876.204,1,249,0,REP,LA,2,0.0,0.0,0.0,0.0
H2IL20042,0.013824884792626727,6,0.01152073732718894,5,0.001512275595129006,0.035049965757055955,"Shimkus, John M.",0,0,2695374,-46.75,2742.124,2788.874,1,506,4,REP,IL,5,3.0,1.0,0.963,41.295
H2IA01055,0.06451612903225806,28,0.0,0,0.006919654811592792,0.09521131173791374,"Blum, Rod",0,0,2358152,0.0,2358.152,2358.152,3,194,8,REP,IA,2,5.0,3.0,627.1,240.963
H0AL02087,0.01152073732718894,5,0.002304147465437788,1,0.001584975979375597,0.03161117711229235,"Roby, Martha",0,0,1056015,-13.283,1069.298,1082.581,2,200,2,REP,AL,4,2.0,0.0,0.0,32.236
H4MI08135,0.04377880184331797,19,0.01152073732718894,5,0.002972971264466031,0.0808472543502193,"Bishop, Mike",0,0,906507,-10.7,917.207,927.907,1,241,3,REP,MI,2,3.0,0.0,0.0,30.213
H4TX10028,0.002304147465437788,1,0.027649769585253454,12,0.0012939344500500277,0.021855483003157972,"Doggett, Lloyd",0,0,321470,-29.5,350.97,380.47,1,81,0,DEM,TX,5,0.0,0.0,0.0,0.0
H0FL18025,0.01152073732718894,5,0.002304147465437788,1,0.002396944418999578,0.03073956160176596,"Ros-Lehtinen, Ileana",0,0,637221,-6.8,644.021,650.821,1,130,2,REP,FL,5,2.0,0.0,0.0,65.54
H0CA32101,0.002304147465437788,1,0.04608294930875576,20,0.0012980863125760164,0.021338126385026805,"Chu, Judy ",0,0,381527,-9.0,390.527,399.527,2,109,0,DEM,CA,4,0.0,0.0,0.0,0.0
H2NY10092,0.0,0,0.04608294930875576,20,0.00126231445202644,0.01939829671366073,"Jeffries, Hakeem S.",0,0,539984,-15.5,555.484,570.984,2,138,0,DEM,NY,3,0.0,0.0,0.0,0.0
H4AR04048,0.009216589861751152,4,0.009216589861751152,4,0.0013735545728476035,0.027897131551251904,"Westerman, Bruce",0,0,349112,-9.0,358.112,367.112,0,120,1,REP,AR,2,1.0,0.0,0.0,0.007
H2NY00010,0.020737327188940093,9,0.006912442396313364,3,0.0019129948089058604,0.03881989199473134,"Velazquez, Nydia M.",1,1,455480,-12.0,467.48,479.48,1,118,1,DEM,NY,5,0.0,1.0,27.898,0.0
H2CT02112,0.002304147465437788,1,0.009216589861751152,4,0.0013070292777134106,0.021338126385026805,"Courtney, Joe",0,0,688170,-12.0,700.17,712.17,0,155,0,DEM,CT,5,0.0,0.0,0.0,0.0
H0LA01087,0.004608294930875576,2,0.3064516129032258,133,0.001319029899104291,0.02402582786951942,"Scalise, Steve",1,1,2263286,-68.4,2331.686,2400.086,1,412,1,REP,LA,5,1.0,0.0,0.0,0.022
H2OH03067,0.002304147465437788,1,0.0,0,0.0012707458373498095,0.02180087950056119,"Turner, Mike ",0,0,509670,-15.775,525.445,541.22,2,134,0,REP,OH,5,0.0,0.0,0.0,0.0
H0TN04195,0.016129032258064516,7,0.004608294930875576,2,0.001940253110015107,0.034406919327767016,"DesJarlais, Scott",0,0,165834,-1.0,166.834,167.834,0,61,0,REP,TN,4,0.0,0.0,0.0,0.0
H2NC13110,0.016129032258064516,7,0.0,0,0.0017557871089591676,0.04040097306106474,"Holding, George",0,0,1473009,-48.5,1521.509,1570.009,0,307,3,REP,NC,3,3.0,0.0,0.0,84.19
H2PA11098,0.002304147465437788,1,0.0,0,0.0012707458373498095,0.02180087950056119,"Barletta, Lou ",0,0,676971,-13.249,690.22,703.469,1,195,0,REP,PA,4,0.0,0.0,0.0,0.0
H0IN02125,0.006912442396313364,3,0.1359447004608295,59,0.001689133437555598,0.029250719117083764,"Messer, Luke ",0,0,1068951,-19.961,1088.912,1108.873,1,267,0,REP,IN,3,0.0,0.0,0.0,0.0
H8CA04152,0.004608294930875576,2,0.013824884792626727,6,0.0012814773955146825,0.023740709171927263,"McClintock, Tom",0,0,126663,-3.5,130.163,133.663,0,40,1,REP,CA,5,1.0,0.0,0.0,0.019
H2AL03032,0.006912442396313364,3,0.0,0,0.001689133437555598,0.029250719117083764,"Rogers, Mike",0,0,686378,-4.5,690.878,695.378,0,155,2,REP,AL,5,2.0,0.0,0.0,32.235
H2CA08164,0.016129032258064516,7,0.0,0,0.0019240090794622278,0.041971524084327895,"Cook, Paul ",0,0,654284,-18.0,672.284,690.284,2,122,3,REP,CA,3,3.0,0.0,0.0,53.236
H2PA18143,0.006912442396313364,3,0.004608294930875576,2,0.001332439318866761,0.026471795514111923,"Murphy, Tim ",0,0,898050,-39.8,937.85,977.65,0,247,0,REP,PA,5,0.0,0.0,0.0,0.0
H0SC04257,0.01152073732718894,5,0.03917050691244239,17,0.002496204537500301,0.03136305673978573,"Gowdy, Trey",1,0,314723,-4.0,318.723,322.723,7,92,2,REP,SC,4,2.0,0.0,0.0,0.398
H2OH02085,0.004608294930875576,2,0.002304147465437788,1,0.0012814773955146825,0.023740709171927263,"Wenstrup, Brad ",0,0,387278,-8.959,396.237,405.196,0,128,0,REP,OH,3,0.0,0.0,0.0,0.0
H4TX04153,0.016129032258064516,7,0.016129032258064516,7,0.0020109895746937933,0.03938573641015319,"Ratcliffe, John",0,0,459543,-11.2,470.743,481.943,0,142,1,REP,TX,2,1.0,0.0,0.0,0.013
H6AL04098,0.004608294930875576,2,0.0,0,0.0012814773955146825,0.023740709171927263,"Aderholt, Robert",0,0,877070,-21.5,898.57,920.07,2,217,1,REP,AL,5,1.0,0.0,0.0,0.007
H4SC01073,0.004608294930875576,2,0.0,0,0.0013899853725150644,0.023740709171927263,"Sanford, Mark",0,0,243538,0.0,243.538,243.538,0,85,1,REP,SC,2,1.0,0.0,0.0,0.012
H4OK05132,0.020737327188940093,9,0.0,0,0.0033794711146749056,0.041901850640638,"Russell, Steve ",0,0,378330,-3.5,381.83,385.33,0,121,1,REP,OK,2,1.0,0.0,0.0,0.01
H4MO08162,0.006912442396313364,3,0.04838709677419355,21,0.0015349670498654485,0.026639320993719028,"Smith, Jason ",0,0,1079422,-10.6,1090.022,1100.622,0,284,0,REP,MO,2,0.0,0.0,0.0,0.0
H0CA33117,0.0,0,0.029953917050691243,13,0.00126231445202644,0.01939829671366073,"Bass, Karen",0,0,358880,-26.027,384.907,410.934,1,100,0,DEM,CA,4,0.0,0.0,0.0,0.0
H6DE00206,0.03225806451612903,14,0.0,0,0.0037274475317522564,0.05102039172586488,"Rochester, Lisa Blunt",0,0,409052,-5.0,414.052,419.052,1,102,1,DEM,DE,1,1.0,0.0,0.0,66.49
H0MI03126,0.004608294930875576,2,0.027649769585253454,12,0.0016692937797246573,0.025081915963171386,"Amash, Justin",0,0,26750,0.0,26.75,26.75,0,15,2,REP,MI,4,2.0,0.0,0.0,0.254
H0GA07125,0.004608294930875576,2,0.027649769585253454,12,0.0014215529022141523,0.024123080790728533,"Hice, Jody ",0,0,187702,-4.5,192.202,196.702,0,66,1,REP,GA,2,1.0,0.0,0.0,0.007
H2TX35011,0.002304147465437788,1,0.03686635944700461,16,0.0012939344500500277,0.021855483003157972,"Castro, Joaquin",0,0,612926,-26.514,639.44,665.954,1,167,0,DEM,TX,3,0.0,0.0,0.0,0.0
H4AZ04024,0.002304147465437788,1,0.013824884792626727,6,0.0012707458373498095,0.02180087950056119,"Franks, Trent",0,0,202558,-3.5,206.058,209.558,0,63,1,REP,AZ,5,1.0,0.0,0.0,0.013
H6FL02208,0.02534562211981567,11,0.006912442396313364,3,0.0019171842453538116,0.04481150769254742,"Dunn, Neal",0,0,660579,-2.7,663.279,665.979,1,103,5,REP,FL,1,3.0,2.0,129.173,49.147
H6CA05195,0.0,0,0.041474654377880185,18,0.00126231445202644,0.01939829671366073,"Matsui, Doris",0,0,826420,-30.927,857.347,888.274,1,198,0,DEM,CA,5,0.0,0.0,0.0,0.0
H0WA08046,0.01152073732718894,5,0.0,0,0.0014990626312304399,0.029558700329467058,"DelBene, Suzan",0,0,869274,-5.0,874.274,879.274,0,229,0,DEM,WA,3,0.0,0.0,0.0,0.0
H8MA05143,0.002304147465437788,1,0.009216589861751152,4,0.0013219342196090676,0.021338126385026805,"Tsongas, Nicola S.",0,0,332085,-3.5,335.585,339.085,0,93,0,DEM,MA,5,0.0,0.0,0.0,0.0
H4PA13199,0.013824884792626727,6,0.0,0,0.0015406814597069879,0.03180034998881254,"Boyle, Brendan F.",0,0,640064,-10.0,650.064,660.064,1,159,0,DEM,PA,2,0.0,0.0,0.0,0.0
H6MD08457,0.009216589861751152,4,0.01152073732718894,5,0.001541185652602004,0.02737099666297529,"Raskin, Jamie",0,0,304221,-3.0,307.221,310.221,2,78,2,DEM,MD,1,2.0,0.0,0.0,39.947
H8KY02031,0.002304147465437788,1,0.11059907834101382,48,0.0012707458373498095,0.02180087950056119,"Guthrie, S. Brett",0,0,1446910,-11.027,1457.937,1468.964,2,349,1,REP,KY,5,1.0,0.0,0.0,0.019
H8IL14067,0.002304147465437788,1,0.016129032258064516,7,0.00140600064138885,0.021799166107372633,"Foster, Bill",0,0,740669,-17.0,757.669,774.669,1,167,0,DEM,IL,4,0.0,0.0,0.0,0.0
H6MN05183,0.002304147465437788,1,0.020737327188940093,9,0.0013270029575666068,0.021532109352163414,"Ellison, Keith",0,0,330121,-11.5,341.621,353.121,2,77,0,DEM,MN,5,0.0,0.0,0.0,0.0
H2TX03126,0.006912442396313364,3,0.07603686635944701,33,0.0015109096464134813,0.025605751662032165,"Sessions, Pete",1,1,1274545,-25.1,1299.645,1324.745,1,266,2,REP,TX,5,2.0,0.0,0.0,31.241
H0PA07082,0.01152073732718894,5,0.03917050691244239,17,0.0014130446542356448,0.030928815493989167,"Meehan, Patrick L.",0,0,1650814,-37.25,1688.064,1725.314,1,343,0,REP,PA,4,0.0,0.0,0.0,0.0
H2NY13096,0.004608294930875576,2,0.0,0,0.001316291862893513,0.023795312674524047,"Espaillat, Adriano",0,0,256224,-22.5,278.724,301.224,1,47,0,DEM,NY,1,0.0,0.0,0.0,0.0
