CAND_ID,degree_in,degree_in_raw,degree_out,degree_out_raw,pagerank,katz,CANDIDATE NAME,in_closeness,out_closeness,total,negative,positive,absolute,PAC,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,cumulative_occurrence,24E,24A,total_24a_positive,total_24e_positive,chairs_next,chairs_now
H0NJ10026,0.020737327188940093,9,0.03456221198156682,15,0.0013022974668152121,0.033493860788129964,"Payne, Donald M. ",0.06938497161163447,0.06905807416700846,378814,-8.5,387.314,395.814,115,DEM,NJ,1,0.0,0.0,0.0,0.0,0,0
H8KS03049,0.013824884792626727,6,0.0,0,0.001080350753849693,0.027439226349012545,"Moore, Dennis ",0.07434715821812596,0.0,934629,-23.0,957.629,980.629,247,DEM,KS,1,0.0,0.0,0.0,0.0,0,0
H8CO04067,0.11981566820276497,52,0.0,0,0.006107321299841371,0.1492295522435992,"Markey, Betsy",0.19062165433133177,0.0,2041563,-7.614,2049.177,2056.791,126,DEM,CO,1,0.0,0.0,0.0,0.0,0,0
H2NY26080,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Hinchey, Maurice D.",0.0,0.07356249164062595,237510,-10.2,247.71,257.91,86,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H2CA50034,0.004608294930875576,2,0.0,0,0.0009692769414518698,0.02033960321500538,"Filner, Bob",0.009362884938921805,0.0,427006,-6.0,433.006,439.006,132,DEM,CA,1,0.0,0.0,0.0,0.0,1,1
H6MN06074,0.04377880184331797,19,0.0,0,0.002784132271159699,0.05806793130432694,"Bachmann, Michele",0.06579532814238043,0.0,1502372,-19.462,1521.834,1541.296,226,REP,MN,1,0.0,0.0,0.0,0.0,0,0
H8GA10049,0.02304147465437788,10,0.0,0,0.003072570939565242,0.03484238083515973,"Broun, Paul",0.05039355076864454,0.0,296916,-8.0,304.916,312.916,84,REP,GA,1,0.0,0.0,0.0,0.0,0,0
H8NJ05052,0.03456221198156682,15,0.002304147465437788,1,0.0024862892922863523,0.04679184054738014,"Garrett, Scott",0.05633071627695284,0.06328988746266885,540477,-4.0,544.477,548.477,162,REP,NJ,1,0.0,0.0,0.0,0.0,0,0
H8NJ03156,0.0944700460829493,41,0.0,0,0.002956679777254394,0.10110612037122875,"Adler, John ",0.13196825584040303,0.0,3007517,-37.939,3045.456,3083.395,207,DEM,NJ,1,0.0,0.0,0.0,0.0,0,0
H6WA03135,0.0,0,0.07603686635944701,33,0.0008717652851550921,0.016321097464222955,"Baird, Brian",0.0,0.09680619559651818,396093,-13.0,409.093,422.093,121,DEM,WA,1,0.0,0.0,0.0,0.0,0,0
H4MA06033,0.002304147465437788,1,0.03917050691244239,17,0.0009129397471080694,0.017953207210645254,"Tierney, John F.",0.002304147465437788,0.0914135239349196,223988,-6.0,229.988,235.988,69,DEM,MA,1,0.0,0.0,0.0,0.0,0,0
H2UT01094,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Bishop, Rob",0.0,0.05267425616981647,160949,-1.0,161.949,162.949,54,REP,UT,1,0.0,0.0,0.0,0.0,0,0
H0PA11050,0.03225806451612903,14,0.006912442396313364,3,0.0020073616328463704,0.04355561028391578,"Kanjorski, Paul E.",0.09035149312296063,0.06022873135113523,4279021,-21.5,4300.521,4322.021,262,DEM,PA,1,0.0,0.0,0.0,0.0,0,0
H8NM01224,0.07142857142857142,31,0.0,0,0.002189588295420503,0.07871122254292909,"Heinrich, Martin T. ",0.11931675362760406,0.0,1574086,-19.5,1593.586,1613.086,127,DEM,NM,1,0.0,0.0,0.0,0.0,0,0
H2SD00092,0.018433179723502304,8,0.02304147465437788,10,0.0012777221848259835,0.0345854871354839,"Sandlin, Stephanie Herseth",0.1049224359661344,0.02211981566820277,722737,-10.5,733.237,743.737,236,DEM,SD,1,0.0,0.0,0.0,0.0,0,0
H6CA48039,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Campbell, John",0.0,0.004608294930875576,348103,-17.0,365.103,382.103,113,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H4CA49032,0.009216589861751152,4,0.0,0,0.0014014633843532716,0.02342119999297759,"Bilbray, Brian",0.04016977928692699,0.0,387100,-12.3,399.4,411.7,122,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H6IA01098,0.002304147465437788,1,0.10829493087557604,47,0.0009335269780845583,0.017953207210645254,"Braley, Bruce",0.002304147465437788,0.11954400016098848,616480,-7.5,623.98,631.48,139,DEM,IA,1,0.0,0.0,0.0,0.0,0,0
H2SC02059,0.006912442396313364,3,0.004608294930875576,2,0.0018714359680270217,0.022323622163753682,"Wilson, Joe",0.03933437946925155,0.0505018622561707,336522,-21.0,357.522,378.522,128,REP,SC,1,0.0,0.0,0.0,0.0,0,0
H4WA05077,0.0,0,0.013824884792626727,6,0.0008717652851550921,0.016321097464222955,"Rodgers, Cathy McMorris",0.0,0.06630487509095319,591392,-11.3,602.692,613.992,183,REP,WA,1,0.0,0.0,0.0,0.0,0,0
H2SC02042,0.006912442396313364,3,0.1543778801843318,67,0.001094838201557269,0.022802145935965978,"Clyburn, James E. ""Jim""",0.0805531006039181,0.1570249067368883,2038562,-29.7,2068.262,2097.962,468,DEM,SC,1,0.0,0.0,0.0,0.0,1,1
H4IN01012,0.002304147465437788,1,0.05069124423963134,22,0.001019993348185811,0.017953207210645254,"Visclosky, Peter J.",0.002304147465437788,0.08554867511520739,613428,-21.0,634.428,655.428,148,DEM,IN,1,0.0,0.0,0.0,0.0,0,0
H2TX23082,0.006912442396313364,3,0.09216589861751152,40,0.001068937583644085,0.021826510955213273,"Cuellar, Henry",0.009608785175017159,0.12451649917642924,503214,-9.6,512.814,522.414,168,DEM,TX,1,0.0,0.0,0.0,0.0,0,0
H6MO04141,0.004608294930875576,2,0.14055299539170507,61,0.0013092731182393895,0.02056361283771902,"Skelton, Ike",0.008712557603686636,0.13007064031045357,692640,-20.875,713.515,734.39,187,DEM,MO,1,0.0,0.0,0.0,0.0,1,1
H8CA05035,0.0,0,0.1359447004608295,59,0.0008717652851550921,0.016321097464222955,"Pelosi, Nancy",0.0,0.12051827819222584,1441846,-58.5,1500.346,1558.846,259,DEM,CA,1,0.0,0.0,0.0,0.0,1,1
H6NJ09165,0.0,0,0.020737327188940093,9,0.0008717652851550921,0.016321097464222955,"Rothman, Steven R. ",0.0,0.08070743554614523,451361,-10.0,461.361,471.361,133,DEM,NJ,1,0.0,0.0,0.0,0.0,0,0
H6FL19038,0.004608294930875576,2,0.0,0,0.0009794499515766103,0.020359125539437403,"Wexler, Robert",0.07434715821812596,0.0,476671,-8.0,484.671,492.671,147,DEM,FL,1,0.0,0.0,0.0,0.0,0,0
H2TX27026,0.009216589861751152,4,0.004608294930875576,2,0.0009949871269447495,0.024110893682022145,"Ortiz, Solomon P.",0.05969925222422357,0.03382074914332979,337055,-11.3,348.355,359.655,116,DEM,TX,1,0.0,0.0,0.0,0.0,0,0
H0WV02138,0.027649769585253454,12,0.020737327188940093,9,0.002204128778833174,0.04628047202461041,"Capito, Shelley Moore",0.06221198156682027,0.02144629563984403,1979502,-22.25,2001.752,2024.002,234,REP,WV,1,0.0,0.0,0.0,0.0,0,0
H6OH13133,0.0,0,0.029953917050691243,13,0.0008717652851550921,0.016321097464222955,"Sutton, Betty",0.0,0.06294045910273152,394260,-24.0,418.26,442.26,125,DEM,OH,1,0.0,0.0,0.0,0.0,0,0
H4MS02068,0.004608294930875576,2,0.009216589861751152,4,0.0009024619631313039,0.020541197648945738,"Thompson, Bennie G.",0.010368663594470046,0.04047526511576259,1192086,-35.0,1227.086,1262.086,328,DEM,MS,1,0.0,0.0,0.0,0.0,1,1
H8OR01072,0.0,0,0.03917050691244239,17,0.0008717652851550921,0.016321097464222955,"Wu, David",0.0,0.07486232879349962,367471,-12.5,379.971,392.471,126,DEM,OR,1,0.0,0.0,0.0,0.0,0,0
H4KS04087,0.002304147465437788,1,0.01152073732718894,5,0.000954114209061047,0.017953207210645254,"Tiahrt, Todd ",0.002304147465437788,0.05249135944700461,579338,-3.5,582.838,586.338,155,REP,KS,1,0.0,0.0,0.0,0.0,0,0
H2MI00037,0.004608294930875576,2,0.09216589861751152,40,0.0010939839202990297,0.022037755973991862,"McCotter, Thaddeus G.",0.04679782583008389,0.09963880931622868,640483,-6.5,646.983,653.483,201,REP,MI,1,0.0,0.0,0.0,0.0,0,0
H6MA07101,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Markey, Edward J.",0.0,0.061359762641247394,272598,-2.0,274.598,276.598,99,DEM,MA,1,0.0,0.0,0.0,0.0,0,0
H8CT04172,0.04377880184331797,19,0.0,0,0.0020597179236326053,0.06717946492299942,"Himes, Jim",0.11680685427945058,0.0,873976,-10.0,883.976,893.976,76,DEM,CT,1,0.0,0.0,0.0,0.0,0,0
H8IL11113,0.0944700460829493,41,0.002304147465437788,1,0.02591116084137411,0.11551522581897836,"Halvorson, Deborah ""Debbie""",0.1604147465437788,0.0,2018551,-8.222,2026.773,2034.995,207,DEM,IL,1,0.0,0.0,0.0,0.0,0,0
H2FL23021,0.04838709677419355,21,0.004608294930875576,2,0.0020902884559629627,0.05565907576535097,"Hastings, Alcee L.",0.07528826148670983,0.009822944457918991,413960,-8.4,422.36,430.76,125,DEM,FL,1,0.0,0.0,0.0,0.0,0,0
H4TX19136,0.0,0,0.0576036866359447,25,0.0008717652851550921,0.016321097464222955,"Conaway, Mike",0.0,0.07781015632059275,447384,-6.5,453.884,460.384,151,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H4CO03167,0.01152073732718894,5,0.027649769585253454,12,0.0010865306992130412,0.025702028872171913,"Salazar, John T.",0.05974980197208489,0.05394720722248923,666820,-18.0,684.82,702.82,216,DEM,CO,1,0.0,0.0,0.0,0.0,0,0
H6TX21012,0.0,0,0.020737327188940093,9,0.0008717652851550921,0.016321097464222955,"Smith, Lamar",0.0,0.06902973297140332,458688,-47.5,506.188,553.688,166,REP,TX,1,0.0,0.0,0.0,0.0,1,1
H6TX22101,0.0,0,0.006912442396313364,3,0.0008717652851550921,0.016321097464222955,"Paul, Ron",0.0,0.04965733191539643,33065,-0.5,33.565,34.065,12,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H2GA02031,0.004608294930875576,2,0.03917050691244239,17,0.0008936352077009413,0.02063876111008762,"Bishop, Sanford",0.06772026499907126,0.06851995930336943,538667,-10.2,548.867,559.067,133,DEM,GA,1,0.0,0.0,0.0,0.0,0,0
H6CA39020,0.0,0,0.02304147465437788,10,0.0008717652851550921,0.016321097464222955,"Royce, Ed",0.0,0.05748103239824079,538161,-19.65,557.811,577.461,141,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H4FL20023,0.002304147465437788,1,0.12903225806451613,56,0.0016687671416443616,0.02405918552202322,"Schultz, Debbie Wasserman",0.08954887833633535,0.10107350318696258,843368,-14.75,858.118,872.868,248,DEM,FL,1,0.0,0.0,0.0,0.0,0,0
H6MN08047,0.002304147465437788,1,0.02534562211981567,11,0.0008999013266191636,0.018116418185287482,"Oberstar, James L.",0.0030721966205837174,0.07824909304833806,1028378,-20.0,1048.378,1068.378,303,DEM,MN,1,0.0,0.0,0.0,0.0,1,1
H0NY02085,0.002304147465437788,1,0.0576036866359447,25,0.003543564371435597,0.026058536167999906,"Israel, Steve J.",0.09855379347630203,0.11621226577884244,501292,-7.5,508.792,516.292,158,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H0OH12062,0.004608294930875576,2,0.02534562211981567,11,0.001439314376932547,0.021666435031435706,"Tiberi, Pat",0.04728277739308994,0.05381950284234249,1093753,-18.5,1112.253,1130.753,312,REP,OH,1,0.0,0.0,0.0,0.0,0,0
H8OH07065,0.03686635944700461,16,0.0,0,0.0031766705360299127,0.051362649579725694,"Austria, Steve",0.06510427478169413,0.0,651500,-11.0,662.5,673.5,187,REP,OH,1,0.0,0.0,0.0,0.0,0,0
H6OH04082,0.004608294930875576,2,0.016129032258064516,7,0.001039146686488436,0.01994800801182802,"Jordan, James D.",0.002304147465437788,0.014112903225806451,344437,-13.5,357.937,371.437,144,REP,OH,1,0.0,0.0,0.0,0.0,0,0
H6IL02124,0.004608294930875576,2,0.002304147465437788,1,0.005843855912155772,0.020398385059333286,"Jackson, Jesse L., Jr.",0.007373271889400922,0.0,367643,-12.0,379.643,391.643,136,DEM,IL,1,0.0,0.0,0.0,0.0,0,0
H2CA32099,0.002304147465437788,1,0.01152073732718894,5,0.0008797425697948335,0.018358546553477142,"Watson, Diane E.",0.007373271889400922,0.06366413031829386,160287,-2.5,162.787,165.287,59,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8NY06048,0.004608294930875576,2,0.004608294930875576,2,0.0015302446122370309,0.020398385059333286,"Meeks, Gregory W.",0.007373271889400922,0.04765173056181979,699452,-50.0,749.452,799.452,207,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H4TX24094,0.002304147465437788,1,0.029953917050691243,13,0.0010687442193557499,0.02003432528501341,"Marchant, Kenny E.",0.04667813829599161,0.06612799900808002,408348,-6.0,414.348,420.348,141,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H6CA09023,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Stark, Fortney",0.0,0.06564886339776106,584929,-10.5,595.429,605.929,146,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8TX20077,0.002304147465437788,1,0.018433179723502304,8,0.0008797425697948335,0.018358546553477142,"Gonzalez, Charles A.",0.007373271889400922,0.07880184331797234,568112,-16.0,584.112,600.112,188,DEM,TX,1,0.0,0.0,0.0,0.0,0,0
H2MA09072,0.0,0,0.016129032258064516,7,0.0008717652851550921,0.016321097464222955,"Lynch, Stephen F.",0.0,0.04833736697278122,299998,-17.0,316.998,333.998,94,DEM,MA,1,0.0,0.0,0.0,0.0,0,0
H2NC13029,0.002304147465437788,1,0.020737327188940093,9,0.0009032925700775364,0.018158843338970106,"Miller, Brad",0.006831595116824318,0.020737327188940093,422190,-4.0,426.19,430.19,138,DEM,NC,1,0.0,0.0,0.0,0.0,0,0
H4TX06117,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Barton, Joe",0.0,0.0030721966205837174,843916,-24.0,867.916,891.916,245,REP,TX,1,0.0,0.0,0.0,0.0,1,1
H4LA07029,0.006912442396313364,3,0.006912442396313364,3,0.0013996809354190575,0.02921749769926146,"Boustany, Charles W., Jr.",0.058874684108815224,0.04834932386492408,467256,-6.0,473.256,479.256,165,REP,LA,1,0.0,0.0,0.0,0.0,0,0
H6NY03031,0.0,0,0.02534562211981567,11,0.0008717652851550921,0.016321097464222955,"Slaughter, Louise M.",0.0,0.06926694854862464,537605,-15.0,552.605,567.605,166,DEM,NY,1,0.0,0.0,0.0,0.0,1,1
H4CA20082,0.002304147465437788,1,0.020737327188940093,9,0.0008797425697948335,0.018358546553477142,"Costa, Jim",0.007373271889400922,0.06502512122771106,493142,-17.5,510.642,528.142,178,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H6TX00115,0.004608294930875576,2,0.009216589861751152,4,0.0009036116209825786,0.0202133134032296,"Reyes, Silvestre",0.008448540706605223,0.10759584939966771,250909,-4.0,254.909,258.909,75,DEM,TX,1,0.0,0.0,0.0,0.0,1,1
H6OH02086,0.03225806451612903,14,0.002304147465437788,1,0.002042409801112118,0.049459114839367685,"Schmidt, Jean",0.06449170344075165,0.04998828399593845,912028,-4.0,916.028,920.028,159,REP,OH,1,0.0,0.0,0.0,0.0,0,0
H2GA09036,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Deal, Nathan",0.0,0.002304147465437788,587246,-20.2,607.446,627.646,204,REP,GA,1,0.0,0.0,0.0,0.0,0,0
H2CA37023,0.009216589861751152,4,0.004608294930875576,2,0.0013212729281444385,0.025413122717920598,"Calvert, Ken",0.04906223675734602,0.05102610304083684,386267,-7.5,393.767,401.267,109,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H0OH08029,0.004608294930875576,2,0.06221198156682028,27,0.001106296206143658,0.019805693698407865,"Boehner, John A.",0.032944317822622235,0.07158516397476623,2176875,-43.7,2220.575,2264.275,450,REP,OH,1,0.0,0.0,0.0,0.0,1,1
H8CA09060,0.002304147465437788,1,0.020737327188940093,9,0.0008797425697948335,0.018358546553477142,"Lee, Barbara",0.007373271889400922,0.06533550366793882,247501,-16.0,263.501,279.501,95,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8MA02041,0.0,0,0.027649769585253454,12,0.0008717652851550921,0.016321097464222955,"Neal, Richard E.",0.0,0.09070096141105108,951713,-18.75,970.463,989.213,272,DEM,MA,1,0.0,0.0,0.0,0.0,0,0
H4NY11138,0.004608294930875576,2,0.013824884792626727,6,0.0011401675952860805,0.020174391243881633,"Clarke, Yvette D.",0.006713808994120451,0.01184990125082291,252301,-25.0,277.301,302.301,89,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H4AZ04024,0.0,0,0.013824884792626727,6,0.0008717652851550921,0.016321097464222955,"Franks, Trent",0.0,0.05882300202621528,192380,-3.5,195.88,199.38,74,REP,AZ,1,0.0,0.0,0.0,0.0,0,0
H8CO02137,0.006912442396313364,3,0.018433179723502304,8,0.001003741724471816,0.02215551983989911,"Polis, Jared",0.05277824691775038,0.06192531533285736,32110,-13.3,45.41,58.71,12,DEM,CO,1,0.0,0.0,0.0,0.0,0,0
H6OR03064,0.006912442396313364,3,0.01152073732718894,5,0.0011071597984952891,0.021942808813010792,"Blumenauer, Earl",0.005184331797235023,0.03243551663135825,619563,-13.726,633.289,647.015,169,DEM,OR,1,0.0,0.0,0.0,0.0,0,0
H2NY17071,0.002304147465437788,1,0.06221198156682028,27,0.000893563529718433,0.017953207210645254,"Nadler, Jerrold L.",0.002304147465437788,0.10185063272620876,427077,-8.5,435.577,444.077,142,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H8ID01090,0.052995391705069124,23,0.0,0,0.004101265245485282,0.07199708133190065,"Minnick, Walt",0.14307594755831815,0.0,1045124,-13.9,1059.024,1072.924,103,DEM,ID,1,0.0,0.0,0.0,0.0,0,0
H2CA33048,0.002304147465437788,1,0.03225806451612903,14,0.0008797425697948335,0.018358546553477142,"Roybal-Allard, Lucille",0.007373271889400922,0.07343053561985344,322724,-10.0,332.724,342.724,100,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8MS01061,0.20276497695852536,88,0.0,0,0.010860156660997737,0.2004246799810607,"Childers, Travis W. #",0.21434331797235023,0.0,1659513,-14.9,1674.413,1689.313,197,DEM,MS,1,0.0,0.0,0.0,0.0,0,0
H8IL18043,0.04838709677419355,21,0.0,0,0.002705783304337206,0.05941022481338041,"Schock, Aaron",0.05966638152266894,0.0,550035,-26.0,576.035,602.035,175,REP,IL,1,0.0,0.0,0.0,0.0,0,0
H6AK00045,0.013824884792626727,6,0.0,0,0.0017332649858612262,0.027257083028887633,"Young, Don E.",0.040310139244160006,0.0,1460059,-3.0,1463.059,1466.059,120,REP,AK,1,0.0,0.0,0.0,0.0,0,1
H8TX22107,0.06912442396313365,30,0.0,0,0.004313867969108494,0.0800162191894839,"Olson, Pete",0.08123019873271889,0.0,1206185,-2.0,1208.185,1210.185,150,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H2NC01081,0.002304147465437788,1,0.002304147465437788,1,0.0011188120568729567,0.017953207210645254,"Jones, Walter B.",0.002304147465437788,0.06432983625845672,363758,-4.0,367.758,371.758,135,REP,NC,1,0.0,0.0,0.0,0.0,0,0
H8IN07184,0.1313364055299539,57,0.002304147465437788,1,0.04785166717689108,0.1590526277432614,"Carson, Andre D.",0.19415357281661208,0.002304147465437788,1170578,-11.0,1181.578,1192.578,186,DEM,IN,1,0.0,0.0,0.0,0.0,0,0
H2NC12021,0.004608294930875576,2,0.03686635944700461,16,0.0008936352077009413,0.02063876111008762,"Watt, Mel",0.06772026499907126,0.07207700637103069,438383,-22.0,460.383,482.383,136,DEM,NC,1,0.0,0.0,0.0,0.0,0,0
H8IL14067,0.08986175115207373,39,0.0,0,0.007239843153902902,0.11637108597420702,"Foster, Bill",0.17169113706998176,0.0,1318789,-16.9,1335.689,1352.589,175,DEM,IL,1,0.0,0.0,0.0,0.0,0,0
H8MD01086,0.08294930875576037,36,0.0,0,0.004250307855189811,0.10184784878691981,"Kratovil, Frank M., Jr.",0.14649247724599096,0.0,1670360,-23.7,1694.06,1717.76,159,DEM,MD,1,0.0,0.0,0.0,0.0,0,0
H2WA04041,0.0,0,0.002304147465437788,1,0.0008717652851550921,0.016321097464222955,"Hastings, Doc",0.0,0.002304147465437788,275102,-8.25,283.352,291.602,92,REP,WA,1,0.0,0.0,0.0,0.0,1,1
H0LA01087,0.006912442396313364,3,0.0,0,0.0015407203382049551,0.022878380396927248,"Scalise, ""Steve""",0.0487300116711386,0.0,360159,-3.5,363.659,367.159,91,REP,LA,1,0.0,0.0,0.0,0.0,0,0
H8WA07132,0.029953917050691243,13,0.018433179723502304,8,0.002289451515814406,0.04024701696777524,"McDermott, Jim",0.03551459293394777,0.03573879792136484,291801,-8.2,300.001,308.201,92,DEM,WA,1,0.0,0.0,0.0,0.0,0,0
H8CA12171,0.016129032258064516,7,0.02304147465437788,10,0.0012837745297929316,0.028357100415853636,"Speier, Jackie",0.012996831797235023,0.07017121680643959,319053,-26.5,345.553,372.053,101,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H4IA05102,0.020737327188940093,9,0.0,0,0.0017177834012921237,0.03430854596773976,"Latham, Tom",0.05141486079902502,0.0,805090,-4.0,809.09,813.09,219,REP,IA,1,0.0,0.0,0.0,0.0,0,0
H4TX10093,0.027649769585253454,12,0.0,0,0.002304133678716826,0.042052738672705904,"McCaul, Michael T.",0.05566640063846767,0.0,415339,-21.75,437.089,458.839,135,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H8CA04152,0.03225806451612903,14,0.002304147465437788,1,0.0035555472544408565,0.04824702047030194,"McClintock, Tom",0.05812468813290675,0.052666227781435156,818759,-6.0,824.759,830.759,80,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H6AR01072,0.0,0,0.009216589861751152,4,0.0008717652851550921,0.016321097464222955,"Berry, Marion",0.0,0.016726403823178016,738875,-16.0,754.875,770.875,214,DEM,AR,1,0.0,0.0,0.0,0.0,0,0
H8PA03084,0.0967741935483871,42,0.0,0,0.007138889931913437,0.12158255587464198,"Dahlkemper, Kathy",0.1739312790672981,0.0,1907265,-5.0,1912.265,1917.265,102,DEM,PA,1,0.0,0.0,0.0,0.0,0,0
H8TN02069,0.0,0,0.004608294930875576,2,0.0008717652851550921,0.016321097464222955,"Duncan, Jr., John J.",0.0,0.050560239199790386,397635,-3.0,400.635,403.635,143,REP,TN,1,0.0,0.0,0.0,0.0,0,0
H8AZ01104,0.06682027649769585,29,0.002304147465437788,1,0.019773031996147182,0.08595144033391906,"Kirkpatrick, Ann",0.1253240207373272,0.0,1479346,-15.1,1494.446,1509.546,121,DEM,AZ,1,0.0,0.0,0.0,0.0,0,0
H6WI07033,0.002304147465437788,1,0.018433179723502304,8,0.0008944846784915623,0.01850374855969155,"Obey, David R.",0.008361825479411328,0.04706755873356631,948815,-22.5,971.315,993.815,275,DEM,WI,1,0.0,0.0,0.0,0.0,1,1
H2CA39078,0.004608294930875576,2,0.004608294930875576,2,0.001048488744191575,0.020376382112571086,"Sanchez, Linda T.",0.0107031366136465,0.05990279220320867,325646,-2.0,327.646,329.646,114,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H8VA05106,0.041474654377880185,18,0.0,0,0.0015046485831870329,0.049670511150064336,"Perriello, Tom S. P.",0.09317659515587588,0.0,715662,-7.0,722.662,729.662,55,DEM,VA,1,0.0,0.0,0.0,0.0,0,0
H8MN03077,0.05529953917050691,24,0.0,0,0.003099910201476013,0.06567202020093058,"Paulsen, Erik",0.07694429123000551,0.0,2020435,-8.0,2028.435,2036.435,185,REP,MN,1,0.0,0.0,0.0,0.0,0,0
H6VA01117,0.004608294930875576,2,0.02534562211981567,11,0.000983142953820983,0.023710807019803156,"Scott, Robert C. ""Bobby""",0.0978703413717507,0.04083619865603287,240790,-8.5,249.29,257.79,93,DEM,VA,1,0.0,0.0,0.0,0.0,0,0
H6NJ13191,0.002304147465437788,1,0.052995391705069124,23,0.0008797425697948335,0.018358546553477142,"Sires, Albio",0.007373271889400922,0.11222644016907335,311384,-7.5,318.884,326.384,116,DEM,NJ,1,0.0,0.0,0.0,0.0,0,0
H8MN06047,0.009216589861751152,4,0.006912442396313364,3,0.0011874876064708756,0.02328614278665159,"Kline, John",0.009669864772984815,0.041873209615145096,564864,-6.441,571.305,577.746,173,REP,MN,1,0.0,0.0,0.0,0.0,1,0
H6GA05217,0.01152073732718894,5,0.018433179723502304,8,0.0010030228183372006,0.02563562554098724,"Lewis, John",0.013642978413776378,0.05060180413468828,809472,-33.2,842.672,875.872,237,DEM,GA,1,0.0,0.0,0.0,0.0,0,0
H6OH23033,0.004608294930875576,2,0.0,0,0.0010330647355267237,0.020155702732757807,"Kucinich, Dennis J.",0.012041028690352312,0.0,154727,-2.5,157.227,159.727,37,DEM,OH,1,0.0,0.0,0.0,0.0,0,0
H8NY13077,0.07373271889400922,32,0.0,0,0.0028298268914575386,0.08460705329546206,"McMahon, Michael E.",0.13006601071117202,0.0,485901,-1.4,487.301,488.701,120,DEM,NY,1,0.0,0.0,0.0,0.0,0,0
H6TX12060,0.0,0,0.05069124423963134,22,0.0008717652851550921,0.016321097464222955,"Granger, Kay",0.0,0.06689164389706782,536545,-9.5,546.045,555.545,176,REP,TX,1,0.0,0.0,0.0,0.0,0,0
H2TX00015,0.002304147465437788,1,0.004608294930875576,2,0.0008797425697948335,0.018358546553477142,"Johnson, Eddie Bernice",0.007373271889400922,0.005184331797235023,325890,-19.0,344.89,363.89,121,DEM,TX,1,0.0,0.0,0.0,0.0,0,0
H6CA05195,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Matsui, Doris",0.0,0.0588722065308954,519424,-10.0,529.424,539.424,184,DEM,CA,1,0.0,0.0,0.0,0.0,0,0
H6MD04183,0.009216589861751152,4,0.004608294930875576,2,0.001011343350750338,0.023848031417410147,"Edwards, Donna #",0.014746543778801843,0.004608294930875576,1352889,-15.0,1367.889,1382.889,78,DEM,MD,1,0.0,0.0,0.0,0.0,0,0
H0PA19053,0.0,0,0.01152073732718894,5,0.0008717652851550921,0.016321097464222955,"Platts, Todd",0.0,0.06221198156682027,11877,-20.5,32.377,52.877,12,REP,PA,1,0.0,0.0,0.0,0.0,0,0
H6MD03292,0.0,0,0.05529953917050691,24,0.0008717652851550921,0.016321097464222955,"Sarbanes, John P.",0.0,0.08372453594039364,163383,-14.0,177.383,191.383,58,DEM,MD,1,0.0,0.0,0.0,0.0,0,0
H8MS03067,0.002304147465437788,1,0.002304147465437788,1,0.0009449328824437146,0.018116418185287482,"Harper, Gregg",0.0030721966205837174,0.002304147465437788,168093,-1.7,169.793,171.493,53,REP,MS,1,0.0,0.0,0.0,0.0,0,0
H8CA42061,0.002304147465437788,1,0.002304147465437788,1,0.0008950175023316488,0.0185248707537107,"Rohrabacher, Dana",0.03888248847926267,0.002304147465437788,140962,-5.0,145.962,150.962,58,REP,CA,1,0.0,0.0,0.0,0.0,0,0
H6MI15127,0.052995391705069124,23,0.002304147465437788,1,0.043381954425872685,0.07586438172944764,"Kilpatrick, Carolyn Cheeks",0.14413905674220756,0.002304147465437788,535785,-30.7,566.485,597.185,161,DEM,MI,1,0.0,0.0,0.0,0.0,0,0
