CAND_ID,degree_in,degree_in_raw,degree_out,degree_out_raw,pagerank,katz,CANDIDATE NAME,chairs_next,chairs_now,total,negative,positive,absolute,HyPAC,PAC,SupPAC,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,cumulative_occurrence,24E,24A,total_24a_positive,total_24e_positive
H0IA04145,0.027649769585253454,12,0.041474654377880185,18,0.0033448983845447327,0.04572902970817724,"Feenstra, Randy",0,0,1178347.0,-19.507,1197.854,1217.361,5.0,276.0,1.0,REP,IA,2,0.0,1.0,0.008,0.0
H8PA05071,0.01152073732718894,5,0.06912442396313365,30,0.0015432887552002022,0.02862831115731101,"Thompson, Glenn GT",1,1,1171143.0,-31.453,1202.596,1234.049,2.0,258.0,0.0,REP,PA,8,0.0,0.0,0.0,0.0
H0VA05160,0.006912442396313364,3,0.004608294930875576,2,0.001387604930584822,0.02277426288083755,"Good, Robert G. ""Bob""",0,0,142859.0,-4.95,147.809,152.759,2.0,38.0,5.0,REP,VA,2,3.0,2.0,5.804,13.279
H2NC08185,0.03917050691244239,17,0.05529953917050691,24,0.002597893125064998,0.05895112369475166,"Hudson, Richard",0,0,1453655.0,-55.1,1508.755,1563.855,4.0,326.0,3.0,REP,NC,6,1.0,2.0,7.697,0.156
H0CA08135,0.009216589861751152,4,0.0,0,0.0014030004717015417,0.02648454056874143,"Obernolte, Jay",0,0,396938.0,-13.04,409.978,423.018,2.0,91.0,2.0,REP,CA,2,1.0,1.0,0.008,50.225
H0AL01055,0.009216589861751152,4,0.041474654377880185,18,0.0014136771460591824,0.02662032026329423,"Carl, Jerry",0,0,469535.0,-18.965,488.5,507.465,2.0,110.0,0.0,REP,AL,2,0.0,0.0,0.0,0.0
H2SC02059,0.002304147465437788,1,0.004608294930875576,2,0.0013530666692378771,0.018742215310277793,"Wilson, Joe",0,0,462613.0,-22.543,485.156,507.699,3.0,110.0,0.0,REP,SC,8,0.0,0.0,0.0,0.0
H0CA25105,0.08755760368663594,38,0.0,0,0.005925795165925448,0.13163281663678458,"Garcia, Mike",0,0,1601219.0,-42.998,1644.217,1687.215,14.0,224.0,7.0,REP,CA,2,3.0,4.0,133.722,7.544
H4IL12060,0.013824884792626727,6,0.020737327188940093,9,0.0015132173551844785,0.029812740553960777,"Bost, Mike ",1,1,1099699.0,-7.053,1106.752,1113.805,3.0,193.0,2.0,REP,IL,5,2.0,0.0,0.0,106.538
H0SC01394,0.04608294930875576,20,0.0,0,0.003782274155630107,0.07125725926742596,"Mace, Nancy",0,0,2125422.0,-45.03,2170.452,2215.482,9.0,282.0,8.0,REP,SC,2,3.0,5.0,448.455,83.356
H0TX22302,0.006912442396313364,3,0.004608294930875576,2,0.002566068361222052,0.022990045427002687,"Nehls, Troy E.",0,0,288968.0,-37.22,326.188,363.408,1.0,111.0,3.0,REP,TX,2,2.0,1.0,0.008,0.24
H0NY11078,0.07603686635944701,33,0.0,0,0.00437105960162099,0.11202425409460327,"Malliotakis, Nicole",0,0,953653.0,-55.474,1009.127,1064.601,8.0,210.0,3.0,REP,NY,2,1.0,2.0,8.028,0.156
H2PA04135,0.01152073732718894,5,0.0,0,0.002144345765208547,0.028510810986956237,"Perry, Scott",0,0,886462.0,-17.726,904.188,921.914,3.0,61.0,5.0,REP,PA,6,3.0,2.0,0.508,153.716
H0KS02188,0.013824884792626727,6,0.0,0,0.0015319681238082621,0.03142847431452965,"LaTurner, Jake ",0,0,336739.0,-15.649,352.388,368.037,1.0,93.0,1.0,REP,KS,2,0.0,1.0,0.008,0.0
H0FL03175,0.018433179723502304,8,0.002304147465437788,1,0.0017513122411441512,0.03646432396441734,"Cammack, Kat ",0,0,953879.0,-29.271,983.15,1012.421,5.0,161.0,1.0,REP,FL,2,1.0,0.0,0.0,0.6
H2TN07103,0.006912442396313364,3,0.0,0,0.0014024146068988435,0.024158034591399914,"Kustoff, David",0,0,802536.0,-8.5,811.036,819.536,2.0,173.0,0.0,REP,TN,4,0.0,0.0,0.0,0.0
H0CO03165,0.018433179723502304,8,0.0,0,0.0046933282982481415,0.03499022147358999,"Boebert, Lauren ",0,0,1233903.0,-25.093,1258.996,1284.089,7.0,51.0,13.0,REP,CO,2,5.0,8.0,365.973,47.499
H0MI10287,0.013824884792626727,6,0.002304147465437788,1,0.001549009573325585,0.031032542560663273,"McClain, Lisa ",0,0,584527.0,-18.822,603.349,622.171,2.0,132.0,1.0,REP,MI,2,1.0,0.0,0.0,1.308
H0KS01123,0.013824884792626727,6,0.0,0,0.0014701350160388237,0.030516588139301186,"Mann, Tracey",0,0,465300.0,-2.5,467.8,470.3,2.0,123.0,0.0,REP,KS,2,0.0,0.0,0.0,0.0
H0IL15129,0.02534562211981567,11,0.0,0,0.003229443341220272,0.04102170597829797,"Miller, Mary",0,0,4366632.0,-45.88,4412.512,4458.392,1.0,73.0,6.0,REP,IL,2,3.0,3.0,2590.802,1014.435
H4MT00050,0.009216589861751152,4,0.0,0,0.0015777321962114166,0.025333419398123468,"Rosendale, Matt",0,0,262793.0,-24.342,287.135,311.477,2.0,68.0,1.0,REP,MT,2,0.0,1.0,0.008,0.0
H4TX10093,0.004608294930875576,2,0.0,0,0.001385971515703922,0.02122580590891384,"McCaul, Michael",1,1,267818.0,-8.0,275.818,283.818,1.0,36.0,4.0,REP,TX,8,2.0,2.0,7.697,56.389
H8MN08043,0.01152073732718894,5,0.0,0,0.0016787400175827067,0.028612029076500588,"Stauber, Pete ",0,0,898367.0,-49.641,948.008,997.649,2.0,216.0,1.0,REP,MN,3,0.0,1.0,0.008,0.0
H8VA01147,0.006912442396313364,3,0.0,0,0.002610092886994791,0.02277426288083755,"Wittman, Rob J.",0,0,692173.0,-35.902,728.075,763.977,2.0,133.0,0.0,REP,VA,8,0.0,0.0,0.0,0.0
H8CA39240,0.07603686635944701,33,0.004608294930875576,2,0.005656885475497821,0.10912924816411505,"Kim, Young",0,0,2254204.0,-153.678,2407.882,2561.56,10.0,321.0,6.0,REP,CA,2,4.0,2.0,14.063,55.82
H4WV02080,0.020737327188940093,9,0.0,0,0.0035999312641711665,0.0391876607888753,"Mooney, Alexander X. ",0,0,770438.0,-34.203,804.641,838.844,3.0,87.0,5.0,REP,WV,5,3.0,2.0,150.008,64.749
H2MO02102,0.029953917050691243,13,0.0,0,0.002841433177391353,0.06083555103520066,"Wagner, Ann",0,0,1882470.0,-147.297,2029.767,2177.064,4.0,302.0,3.0,REP,MO,6,2.0,1.0,0.008,142.552
H0TX11230,0.004608294930875576,2,0.002304147465437788,1,0.0013833323664601946,0.020616436841288707,"Pfluger, August",0,0,567181.0,-43.467,610.648,654.115,2.0,159.0,1.0,REP,TX,2,1.0,0.0,0.0,0.084
H8OH12180,0.009216589861751152,4,0.027649769585253454,12,0.0015379273357244406,0.024835906564932685,"Balderson, Troy",0,0,993057.0,-22.111,1015.168,1037.279,3.0,251.0,0.0,REP,OH,3,0.0,0.0,0.0,0.0
H8AL02171,0.018433179723502304,8,0.002304147465437788,1,0.0016157729183535181,0.03357822199353572,"Moore, Barry",0,0,332200.0,-2.5,334.7,337.2,0.0,84.0,0.0,REP,AL,2,0.0,0.0,0.0,0.0
H6MI01226,0.013824884792626727,6,0.002304147465437788,1,0.0042197196865485925,0.037070841531767436,"Bergman, Jack",0,0,633820.0,-15.217,649.037,664.254,3.0,134.0,1.0,REP,MI,4,1.0,0.0,0.0,1.234
H6FL09070,0.004608294930875576,2,0.0,0,0.0013661082932976923,0.021578261637310154,"Bilirakis, Gus Michael",0,0,1182097.0,-22.075,1204.172,1226.247,2.0,244.0,2.0,REP,FL,8,2.0,0.0,0.0,164.927
H4LA06153,0.002304147465437788,1,0.027649769585253454,12,0.0013530666692378771,0.018742215310277793,"Graves, Garret",0,0,1280153.0,-48.2,1328.353,1376.553,0.0,244.0,1.0,REP,LA,5,1.0,0.0,0.0,249.012
H2CA28113,0.002304147465437788,1,0.1382488479262673,60,0.0013558448367287494,0.01855479315719357,"Cardenas, Tony",0,0,1194185.0,-14.0,1208.185,1222.185,5.0,242.0,3.0,DEM,CA,6,3.0,0.0,0.0,0.27
H6GA03113,0.009216589861751152,4,0.029953917050691243,13,0.001414503609607977,0.026503282784032984,"Ferguson, Drew",0,0,1901441.0,-49.323,1950.764,2000.087,3.0,350.0,0.0,REP,GA,4,0.0,0.0,0.0,0.0
H4OK06056,0.01152073732718894,5,0.004608294930875576,2,0.0015656755311390666,0.030370632709762445,"Lucas, Frank D.",1,1,823900.0,-25.5,849.4,874.9,0.0,186.0,0.0,REP,OK,8,0.0,0.0,0.0,0.0
H2MA09072,0.0,0,0.02304147465437788,10,0.0013469695484300797,0.01686799377926688,"Lynch, Stephen F.",0,0,404362.0,-9.0,413.362,422.362,1.0,100.0,0.0,DEM,MA,8,0.0,0.0,0.0,0.0
H4VA08224,0.0,0,0.14055299539170507,61,0.0013469695484300797,0.01686799377926688,"Beyer, Donald S., Jr.",0,0,659958.0,-15.0,674.958,689.958,3.0,156.0,3.0,DEM,VA,5,3.0,0.0,0.0,0.046
H2NM01144,0.08294930875576037,36,0.020737327188940093,9,0.006430795634477283,0.10449503093866787,"Stansbury, Melanie Ann",0,0,851306.0,-6.5,857.806,864.306,11.0,131.0,5.0,DEM,NM,1,4.0,1.0,94.641,13.047
H2NC14076,0.04608294930875576,20,0.006912442396313364,3,0.0029825499921199918,0.05979663305897394,"Jackson, Jeff",0,0,424619.0,-11.0,435.619,446.619,10.0,80.0,3.0,DEM,NC,1,3.0,0.0,0.0,0.381
H2AL03032,0.016129032258064516,7,0.01152073732718894,5,0.00233306032356052,0.03518031136145858,"Rogers, Mike",1,1,985241.0,-25.663,1010.904,1036.567,1.0,179.0,0.0,REP,AL,8,0.0,0.0,0.0,0.0
H8TX16109,0.006912442396313364,3,0.06912442396313365,30,0.0013904576117029755,0.022303236219215393,"Escobar, Veronica",0,0,618662.0,-8.0,626.662,634.662,6.0,149.0,3.0,DEM,TX,3,3.0,0.0,0.0,0.068
H6NE03115,0.002304147465437788,1,0.1175115207373272,51,0.0013530666692378771,0.018742215310277793,"Smith, Adrian",0,0,1150340.0,-15.45,1165.79,1181.24,2.0,269.0,0.0,REP,NE,8,0.0,0.0,0.0,0.0
H2OH15228,0.03686635944700461,16,0.002304147465437788,1,0.005154536010583926,0.05277214525457619,"Carey, Mike",0,0,1763165.0,-31.063,1794.228,1825.291,3.0,228.0,7.0,REP,OH,1,4.0,3.0,282.779,432.495
H8MN03143,0.002304147465437788,1,0.0,0,0.0020276000517264257,0.02301064901174471,"Phillips, Dean",0,0,1924.0,-20.745,22.669,43.414,1.0,11.0,3.0,DEM,MN,3,3.0,0.0,0.0,3.132
H2TX35011,0.0,0,0.02534562211981567,11,0.0013469695484300797,0.01686799377926688,"Castro, Joaquin",0,0,238559.0,-24.0,262.559,286.559,2.0,64.0,3.0,DEM,TX,6,3.0,0.0,0.0,0.029
H8TX27049,0.01152073732718894,5,0.004608294930875576,2,0.0018087657624057587,0.026907709163925084,"Cloud, Michael ",0,0,273931.0,-9.55,283.481,293.031,1.0,73.0,1.0,REP,TX,3,1.0,0.0,0.0,0.084
H6CO05159,0.004608294930875576,2,0.02304147465437788,10,0.0013661082932976923,0.021578261637310154,"Lamborn, Doug ",0,0,280450.0,-10.0,290.45,300.45,1.0,72.0,0.0,REP,CO,8,0.0,0.0,0.0,0.0
H4GA01039,0.01152073732718894,5,0.0,0,0.0016268892782609705,0.028225106458061647,"Carter, Earl L. ""Buddy""",0,0,972400.0,-16.247,988.647,1004.894,2.0,230.0,0.0,REP,GA,5,0.0,0.0,0.0,0.0
H8IL09067,0.009216589861751152,4,0.05069124423963134,22,0.0026441186336853854,0.02415871553493475,"Schakowsky, Janice D. ",0,0,449195.0,-5.5,454.695,460.195,2.0,108.0,2.0,DEM,IL,8,2.0,0.0,0.0,0.018
H2OH02085,0.004608294930875576,2,0.03686635944700461,16,0.0013893729828390283,0.021321988264367556,"Wenstrup, Brad",0,0,1193802.0,-61.177,1254.979,1316.156,3.0,258.0,0.0,REP,OH,6,0.0,0.0,0.0,0.0
H4MO08162,0.006912442396313364,3,0.2304147465437788,100,0.001422223994557992,0.023452483168321065,"Smith, Jason ",1,1,1492326.0,-16.673,1508.999,1525.672,2.0,315.0,0.0,REP,MO,5,0.0,0.0,0.0,0.0
H8TX06266,0.009216589861751152,4,0.0944700460829493,41,0.0015871041182440057,0.024835906564932685,"Ellzey, Jake",0,0,1123457.0,-360.581,1484.038,1844.619,3.0,126.0,5.0,REP,TX,1,4.0,1.0,109.285,713.819
H2CA52089,0.0,0,0.04838709677419355,21,0.0013469695484300797,0.01686799377926688,"Peters, Scott ",0,0,1314038.0,-31.5,1345.538,1377.038,2.0,259.0,5.0,DEM,CA,6,5.0,0.0,0.0,57.381
H8CA01109,0.0,0,0.041474654377880185,18,0.0013469695484300797,0.01686799377926688,"Thompson, Mike ",0,0,1228489.0,-21.5,1249.989,1271.489,3.0,253.0,3.0,DEM,CA,8,3.0,0.0,0.0,0.189
H0AL07086,0.006912442396313364,3,0.0,0,0.0014746801791737576,0.02213455628142272,"Sewell, Terrycina",0,0,1798729.0,-70.25,1868.979,1939.229,5.0,356.0,2.0,DEM,AL,7,2.0,0.0,0.0,134.556
H0NJ07261,0.04377880184331797,19,0.0,0,0.003489049511958807,0.06587315546534875,"Kean, Thomas H., Jr.",0,0,649322.0,-54.468,703.79,758.258,5.0,105.0,1.0,REP,NJ,1,0.0,1.0,0.008,0.0
H6FL02208,0.02534562211981567,11,0.002304147465437788,1,0.0020884983443723603,0.046277750310181644,"Dunn, Neal",0,0,580124.0,-33.4,613.524,646.924,1.0,150.0,1.0,REP,FL,4,1.0,0.0,0.0,50.59
H4MT01041,0.07142857142857142,31,0.002304147465437788,1,0.009075702188004901,0.09813111821829298,"Zinke, Ryan K.",0,0,1671638.0,-164.7,1836.338,2001.038,4.0,171.0,2.0,REP,MT,3,1.0,1.0,1053.643,43.76
H4TX09095,0.002304147465437788,1,0.016129032258064516,7,0.0013558448367287494,0.01855479315719357,"Green, Al",0,0,135156.0,-6.5,141.656,148.156,0.0,32.0,3.0,DEM,TX,8,3.0,0.0,0.0,0.024
H4MS02068,0.002304147465437788,1,0.0,0,0.0015116065347420145,0.01872347309498624,"Thompson, Bennie G. ",1,1,889020.0,-22.5,911.52,934.02,2.0,169.0,1.0,DEM,MS,8,1.0,0.0,0.0,0.008
H2FL25018,0.006912442396313364,3,0.0,0,0.0014024146068988435,0.024158034591399914,"Diaz-Balart, Mario ",0,0,911399.0,-13.501,924.9,938.401,1.0,186.0,0.0,REP,FL,8,0.0,0.0,0.0,0.0
H8ID01124,0.02304147465437788,10,0.01152073732718894,5,0.0016551979306872046,0.03969631237763699,"Fulcher, Russ",0,0,274955.0,-4.58,279.535,284.115,2.0,102.0,0.0,REP,ID,3,0.0,0.0,0.0,0.0
H2TX14149,0.009216589861751152,4,0.041474654377880185,18,0.0014404854316318416,0.025000046652566398,"Weber, Randy ",0,0,306184.0,-13.664,319.848,333.512,2.0,87.0,1.0,REP,TX,6,1.0,0.0,0.0,0.084
H0GA07273,0.02304147465437788,10,0.0,0,0.0018561809904251525,0.04682719067049267,"McCormick, Rich",0,0,1313184.0,-11.241,1324.425,1335.666,2.0,86.0,7.0,REP,GA,1,3.0,4.0,331.226,222.795
H4AZ06045,0.020737327188940093,9,0.0,0,0.0034985842876776667,0.03653668094949794,"Schweikert, David",0,0,3799387.0,-2.154,3801.541,3803.695,6.0,110.0,6.0,REP,AZ,7,4.0,2.0,0.226,235.515
H0KY06104,0.006912442396313364,3,0.0,0,0.0015335050925558815,0.02289386307154898,"Barr, Andy",0,0,312716.0,-4.9,317.616,322.516,1.0,57.0,0.0,REP,KY,6,0.0,0.0,0.0,0.0
H8TX02166,0.002304147465437788,1,0.013824884792626727,6,0.0013530666692378771,0.018742215310277793,"Crenshaw, Dan",0,0,917852.0,-97.603,1015.455,1113.058,2.0,256.0,3.0,REP,TX,3,2.0,1.0,0.008,0.383
H8AZ08158,0.01152073732718894,5,0.018433179723502304,8,0.0014369528682457884,0.028190082161959673,"Lesko, Debbie",0,0,475617.0,-9.3,484.917,494.217,2.0,113.0,2.0,REP,AZ,3,2.0,0.0,0.0,48.332
H8UT03238,0.01152073732718894,5,0.0,0,0.001440789622896449,0.028876891369746964,"Curtis, John",0,0,1619955.0,-30.85,1650.805,1681.655,5.0,343.0,1.0,REP,UT,3,1.0,0.0,0.0,86.456
H0AR01083,0.006912442396313364,3,0.002304147465437788,1,0.0013781972960068259,0.02392350982994322,"Crawford, Rick ",0,0,551008.0,-19.0,570.008,589.008,1.0,147.0,0.0,REP,AR,7,0.0,0.0,0.0,0.0
H8WI01156,0.009216589861751152,4,0.0,0,0.0015586241034278114,0.02835717528507018,"Steil, Bryan ",1,0,304233.0,-1.0,305.233,306.233,1.0,62.0,0.0,REP,WI,3,0.0,0.0,0.0,0.0
H4MI07103,0.006912442396313364,3,0.018433179723502304,8,0.0013781972960068259,0.02392350982994322,"Walberg, Tim ",0,0,574569.0,-7.963,582.532,590.495,1.0,150.0,2.0,REP,MI,7,1.0,1.0,0.008,1.075
H8MO09153,0.006912442396313364,3,0.07142857142857142,31,0.0013781972960068259,0.02392350982994322,"Luetkemeyer, Blaine",0,1,1313648.0,-37.338,1350.986,1388.324,1.0,228.0,0.0,REP,MO,8,0.0,0.0,0.0,0.0
H8PA06087,0.05069124423963134,22,0.0,0,0.0021860492436937074,0.06577588803925428,"Houlahan, Chrissy",0,0,2042977.0,-17.5,2060.477,2077.977,12.0,287.0,6.0,DEM,PA,3,6.0,0.0,0.0,397.762
H0NY03083,0.03917050691244239,17,0.0,0,0.0028604051165986395,0.06623140537710306,"Santos, George A.D.",0,0,2222530.0,-35.229,2257.759,2292.988,4.0,56.0,1.0,REP,NY,1,1.0,0.0,0.0,3.377
H2GA12121,0.009216589861751152,4,0.002304147465437788,1,0.0014332428376349741,0.02561030920786991,"Allen, Rick W.",0,0,308164.0,-14.506,322.67,337.176,2.0,85.0,0.0,REP,GA,5,0.0,0.0,0.0,0.0
H6IL08147,0.002304147465437788,1,0.05069124423963134,22,0.0013558448367287494,0.01855479315719357,"Krishnamoorthi, Raja ",0,0,1027904.0,-23.4,1051.304,1074.704,4.0,210.0,3.0,DEM,IL,4,2.0,1.0,6.17,0.018
H0WA10034,0.006912442396313364,3,0.02534562211981567,11,0.0016023518081589743,0.022303236219215393,"Strickland, Marilyn",0,0,693701.0,-15.1,708.801,723.901,5.0,182.0,1.0,DEM,WA,2,1.0,0.0,0.0,0.01
H2OH11169,0.03225806451612903,14,0.0,0,0.007752213049101103,0.05312194799553774,"Brown, Shontel",0,0,2983320.0,-26.5,3009.82,3036.32,9.0,203.0,6.0,DEM,OH,1,4.0,2.0,355.497,378.7
H2TX08182,0.016129032258064516,7,0.002304147465437788,1,0.0018025680925007506,0.040319528701341374,"Luttrell, Morgan",0,0,1177443.0,-135.006,1312.449,1447.455,2.0,80.0,4.0,REP,TX,1,2.0,2.0,77.325,243.42
H4GA11061,0.004608294930875576,2,0.016129032258064516,7,0.0013908558204327845,0.02113456611128333,"Loudermilk, Barry",0,0,466028.0,-24.5,490.528,515.028,0.0,110.0,0.0,REP,GA,5,0.0,0.0,0.0,0.0
H6OH08315,0.006912442396313364,3,0.002304147465437788,1,0.0014133050790705959,0.02282136548921002,"Davidson, Warren",0,0,377684.0,-11.595,389.279,400.874,2.0,83.0,0.0,REP,OH,4,0.0,0.0,0.0,0.0
H2OH09031,0.08525345622119816,37,0.016129032258064516,7,0.004088464875961784,0.09372843959514632,"Kaptur, Marcy",0,0,2264701.0,-15.8,2280.501,2296.301,8.0,244.0,7.0,DEM,OH,8,4.0,3.0,594.294,57.31
H2CA31125,0.0,0,0.12211981566820276,53,0.0013469695484300797,0.01686799377926688,"Aguilar, Pete ",1,0,1439691.0,-25.5,1465.191,1490.691,5.0,250.0,3.0,DEM,CA,5,3.0,0.0,0.0,0.221
H0GA05301,0.002304147465437788,1,0.0576036866359447,25,0.0013558448367287494,0.01855479315719357,"Williams, Nikema",0,0,187731.0,-0.92,188.651,189.571,3.0,31.0,4.0,DEM,GA,2,4.0,0.0,0.0,0.457
H4WI06048,0.004608294930875576,2,0.027649769585253454,12,0.0014037408223387309,0.02256687034405127,"Grothman, Glenn",0,0,294246.0,-11.59,305.836,317.426,4.0,88.0,0.0,REP,WI,5,0.0,0.0,0.0,0.0
H0RI01073,0.0,0,0.09216589861751152,40,0.0013469695484300797,0.01686799377926688,"Cicilline, David N.",0,0,340760.0,-15.25,356.01,371.26,5.0,75.0,1.0,DEM,RI,7,1.0,0.0,0.0,0.008
H2NY10092,0.004608294930875576,2,0.17511520737327188,76,0.0015668356443798905,0.020616436841288707,"Jeffries, Hakeem S.",1,1,2034644.0,-47.4,2082.044,2129.444,7.0,345.0,2.0,DEM,NY,6,2.0,0.0,0.0,0.018
H0NC02125,0.004608294930875576,2,0.10599078341013825,46,0.0013733693700532983,0.020616436841288707,"Ross, Deborah K.",0,0,605347.0,-5.5,610.847,616.347,3.0,141.0,2.0,DEM,NC,2,2.0,0.0,0.0,0.018
H0MA04192,0.004608294930875576,2,0.006912442396313364,3,0.0013733693700532983,0.020616436841288707,"Auchincloss, Jake",0,0,391805.0,-14.5,406.305,420.805,5.0,114.0,0.0,DEM,MA,2,0.0,0.0,0.0,0.0
H2NV02395,0.006912442396313364,3,0.03686635944700461,16,0.0014643969670122634,0.023855687867570426,"Amodei, Mark E. ",0,0,1075176.0,-7.5,1082.676,1090.176,1.0,99.0,5.0,REP,NV,6,3.0,2.0,83.016,299.548
H2SC02042,0.0,0,0.10368663594470046,45,0.0013469695484300797,0.01686799377926688,"Clyburn, James E. ""Jim""",0,1,1970593.0,-30.0,2000.593,2030.593,4.0,340.0,1.0,DEM,SC,8,1.0,0.0,0.0,0.008
H2OH14064,0.004608294930875576,2,0.004608294930875576,2,0.001377869844932593,0.021303246049075998,"Joyce, David P.",0,0,1299999.0,-46.8,1346.799,1393.599,2.0,295.0,1.0,REP,OH,6,0.0,1.0,0.008,0.0
H8MA03106,0.004608294930875576,2,0.059907834101382486,26,0.001473469164826685,0.023431736586848582,"Trahan, Lori Loureiro",0,0,483920.0,-21.5,505.42,526.92,4.0,118.0,1.0,DEM,MA,3,1.0,0.0,0.0,0.008
H4WI04183,0.004608294930875576,2,0.009216589861751152,4,0.0014013391296393877,0.02171303589299667,"Moore, Gwen ",0,0,816291.0,-15.0,831.291,846.291,4.0,162.0,2.0,DEM,WI,8,2.0,0.0,0.0,0.018
H4NC12100,0.01152073732718894,5,0.01152073732718894,5,0.002670546445157411,0.030530090622864978,"Adams, Alma S.",0,0,696219.0,-25.5,721.719,747.219,3.0,168.0,4.0,DEM,NC,5,3.0,1.0,50.0,3.142
H0TN01118,0.009216589861751152,4,0.0,0,0.0015012615063429839,0.027029105214534253,"Harshbarger, Diana Lynn ",0,0,445033.0,-47.905,492.938,540.843,4.0,128.0,0.0,REP,TN,2,0.0,0.0,0.0,0.0
H0TX15124,0.04838709677419355,21,0.0,0,0.0028104672373715,0.06893722853302907,"De La Cruz, Monica ",0,0,1735372.0,-44.055,1779.427,1823.482,6.0,148.0,9.0,REP,TX,1,8.0,1.0,0.008,217.819
H4TX10028,0.002304147465437788,1,0.02534562211981567,11,0.0013558448367287494,0.01855479315719357,"Doggett, Lloyd",0,0,484976.0,-11.0,495.976,506.976,1.0,93.0,3.0,DEM,TX,8,3.0,0.0,0.0,0.068
H2FL07156,0.02534562211981567,11,0.0,0,0.001726370677662358,0.04482136820380055,"Mills, Cory",0,0,168336.0,-15.686,184.022,199.708,4.0,48.0,3.0,REP,FL,1,3.0,0.0,0.0,21.8
H8PA18199,0.004608294930875576,2,0.10368663594470046,45,0.0013661082932976923,0.021578261637310154,"Reschenthaler, Guy",0,0,631677.0,-15.403,647.08,662.483,1.0,154.0,0.0,REP,PA,3,0.0,0.0,0.0,0.0
H4MI12079,0.002304147465437788,1,0.020737327188940093,9,0.0013558448367287494,0.01855479315719357,"Dingell, Debbie ",0,0,794054.0,-44.5,838.554,883.054,3.0,210.0,4.0,DEM,MI,5,4.0,0.0,0.0,5.896
H2NY06116,0.0,0,0.020737327188940093,9,0.0013469695484300797,0.01686799377926688,"Meng, Grace",0,0,465630.0,-28.5,494.13,522.63,8.0,92.0,2.0,DEM,NY,6,2.0,0.0,0.0,0.018
H2OH03125,0.006912442396313364,3,0.006912442396313364,3,0.0015012708833815145,0.02247191615700806,"Beatty, Joyce",0,0,1475742.0,-47.5,1523.242,1570.742,7.0,279.0,3.0,DEM,OH,6,3.0,0.0,0.0,0.15
H8CA34266,0.03456221198156682,15,0.0,0,0.0020809853822813034,0.04892829169102533,"Gomez, Jimmy ",0,0,1082999.0,-38.0,1120.999,1158.999,5.0,252.0,4.0,DEM,CA,3,4.0,0.0,0.0,6.179
H8CT01046,0.01152073732718894,5,0.006912442396313364,3,0.0021404833174079904,0.026220359219029883,"Larson, John B.",0,0,1113777.0,-100.975,1214.752,1315.727,2.0,243.0,2.0,DEM,CT,8,2.0,0.0,0.0,0.018
H8TN07076,0.03225806451612903,14,0.0,0,0.004883143898353885,0.04769662583577358,"Green, Mark E.",1,0,193976.0,-3.06,197.036,200.096,2.0,57.0,0.0,REP,TN,2,0.0,0.0,0.0,0.0
H2OR01133,0.0,0,0.03225806451612903,14,0.0013469695484300797,0.01686799377926688,"Bonamici, Suzanne",0,0,560983.0,-9.5,570.483,579.983,4.0,138.0,3.0,DEM,OR,6,3.0,0.0,0.0,0.062
H0WI03175,0.05069124423963134,22,0.0,0,0.00259817123145023,0.07254656342683054,"Orden, Derrick Van",0,0,1503119.0,-134.489,1637.608,1772.097,7.0,106.0,6.0,REP,WI,1,4.0,2.0,600.008,518.352
H0WA08046,0.004608294930875576,2,0.004608294930875576,2,0.0014281003145617608,0.020616436841288707,"DelBene, Suzan ",0,0,1378702.0,-16.1,1394.802,1410.902,3.0,303.0,2.0,DEM,WA,6,2.0,0.0,0.0,0.018
H4NY27076,0.002304147465437788,1,0.02304147465437788,10,0.0013657386007338236,0.01855479315719357,"Higgins, Brian",0,0,891822.0,-29.1,920.922,950.022,2.0,209.0,2.0,DEM,NY,8,2.0,0.0,0.0,0.018
H2MI05119,0.09216589861751152,40,0.0,0,0.005173301372839708,0.10544022289524982,"Kildee, Daniel T.",0,0,7233198.0,-18.5,7251.698,7270.198,8.0,441.0,14.0,DEM,MI,6,13.0,1.0,1.124,1469.638
H4NJ01084,0.004608294930875576,2,0.004608294930875576,2,0.0013733693700532983,0.020616436841288707,"Norcoss, Donald W.",0,0,1057211.0,-11.4,1068.611,1080.011,1.0,175.0,2.0,DEM,NJ,5,2.0,0.0,0.0,0.018
H8CA49074,0.002304147465437788,1,0.07834101382488479,34,0.0013644940817546286,0.018929637463362015,"Jacobs, Sara",0,0,190756.0,-4.0,194.756,198.756,5.0,42.0,3.0,DEM,CA,2,3.0,0.0,0.0,0.194
H4NJ12149,0.004608294930875576,2,0.018433179723502304,8,0.0031537347326269513,0.024732825229036203,"Watson Coleman, Bonnie",0,0,440130.0,-20.0,460.13,480.13,2.0,115.0,2.0,DEM,NJ,5,2.0,0.0,0.0,0.018
H4NY11138,0.006912442396313364,3,0.016129032258064516,7,0.0017171880247256073,0.02308971812223568,"Clarke, Yvette D.",0,0,552080.0,-17.2,569.28,586.48,3.0,157.0,2.0,DEM,NY,8,2.0,0.0,0.0,0.018
H8NJ04014,0.006912442396313364,3,0.0,0,0.0013909114689924084,0.02413929237610836,"Smith, Christopher H.",0,0,651636.0,-17.869,669.505,687.374,3.0,96.0,5.0,REP,NJ,8,3.0,2.0,16.258,158.548
